time	data	mean	q025	med	q975
199	1.5108333336715047e-05	1.847649761966927e-05	8.201654454653527e-06	1.8613894241728382e-05	2.6319823644313766e-05
200	1.56583333355215e-05	2.55696272266367e-05	1.1694224646488884e-05	2.5848389542621857e-05	3.6298424927112604e-05
201	1.726666667223655e-05	3.5642733432398346e-05	1.6787245127938567e-05	3.63841457346034e-05	5.198180911417894e-05
202	1.808333333134409e-05	5.0042743586649075e-05	2.4260211018243076e-05	5.118790722269647e-05	7.479015771703889e-05
203	1.6133333330150543e-05	7.076168762850293e-05	3.5292235534652966e-05	7.166215137131035e-05	0.00010772040962444998
204	1.643333333492473e-05	0.00010075775474839621	5.167477862774339e-05	0.00010040582858949657	0.0001559544667641481
205	1.706666666507527e-05	0.00014443641791797373	7.264935213474849e-05	0.00014116342440133274	0.00023073777763009157
206	1.733333333731182e-05	0.00020836450328825238	9.81257559162155e-05	0.0002008444101214071	0.0003474044827867588
207	1.8516666666268817e-05	0.00030230953887803346	0.00014385124360883305	0.00028622281184637847	0.000539513006949495
208	2.073333332776345e-05	0.0004406979174844121	0.000199076491429717	0.0004111642458454271	0.0008225608986387045
209	2.224999999403227e-05	0.0006445208627925201	0.0002596302557000701	0.0005992782680754266	0.001235857319842259
210	2.135000000358064e-05	0.0009434777394528777	0.0003494878008738323	0.0008584866209327248	0.0018605614800553092
211	2.0950000001193545e-05	0.0013775276161983633	0.0004719458337098013	0.0012352343709176841	0.0027878240315035293
212	2.0950000001193545e-05	0.001995780877928047	0.0006431497807864311	0.001778522196271017	0.004166100489553074
213	1.9833333337311822e-05	0.0028489591076887744	0.0008884764988183683	0.00255224318570517	0.006133146766408315
214	2.0083333331344088e-05	0.003971126644822416	0.0012166767890282968	0.0035912550279473014	0.008813882510772123
215	2.143333333492473e-05	0.0053506920453096855	0.0016200601006863824	0.004831803532410233	0.012055217217724047
216	2.2e-05	0.00690136190098679	0.0021544575162878673	0.00619296944281276	0.014422645246459951
217	2.1450000001193544e-05	0.008453210230498701	0.002856158342758925	0.007957920789156728	0.017843278904771713
218	2.233333333731182e-05	0.009780407187443264	0.003765307256867451	0.009258190118320984	0.020259373322424903
219	2.2783333338505367e-05	0.010664047736078517	0.004920655825821947	0.00968167494573568	0.022388633403627563
220	2.3016666666268818e-05	0.010965486789665593	0.005551964570293876	0.009643221571766447	0.024291098513316907
221	2.3533333332537638e-05	0.01067215301968835	0.004837915563481579	0.009353983195499672	0.026083682105715263
222	2.6549999998806454e-05	0.009890097602453869	0.0036370836627676786	0.008559978398557423	0.0247477323073519
223	2.7216666661494636e-05	0.008792530281109007	0.002664851334472104	0.007405183603305342	0.023676419175241478
224	2.5733333327763448e-05	0.007558681552109576	0.002058331329392339	0.006054007659716009	0.02163960126681626
225	2.823333332776345e-05	0.0063317231552035905	0.0015955109187104103	0.004789920532025087	0.01933230746191236
226	2.826666667223655e-05	0.005203725136017897	0.0012081530529420962	0.0037896486565182448	0.016441670795635088
227	3.103333333253763e-05	0.0042203646155198225	0.0009223649301591436	0.0029935675432091816	0.013832901556109483
228	3.4950000001193546e-05	0.0033938634275815	0.0007101214989244783	0.0023080224614593758	0.011247576846100393
229	4.073333332776345e-05	0.0027160464970520954	0.000551104182003177	0.001767775105929038	0.009932034613747684
230	4.354999999880645e-05	0.00216852442760457	0.0004308178953018328	0.0013623370109089802	0.008958678140850228
231	4.304999999880645e-05	0.0017297211151375937	0.0003389589294195575	0.0010628114079992796	0.007114737422165421
232	5.1183333328956994e-05	0.0013791305704024947	0.000268178488823629	0.0008401699940571035	0.005523531323367414
233	5.208333333134408e-05	0.0010993673426734605	0.00021319416380004007	0.0006595148597865695	0.004295453437979467
234	5.680000000477418e-05	0.0008765592010273171	0.00016741325388480743	0.0005272748119104771	0.0033564218054485014
235	6.288333333611827e-05	0.0006997122759721487	0.00013156695987518252	0.000419503065362679	0.002634535445293437
236	7.228333333850537e-05	0.0005598548800639093	0.00010360494026627651	0.00033773517150118736	0.002083515918110819
237	7.628333333850537e-05	0.0004494962040757356	8.172183263016508e-05	0.0002741095648320979	0.0016615125262509148
238	7.123333332776345e-05	0.0003624113742398859	6.418301226594823e-05	0.00022300625032940902	0.0013362634672089084
239	7.90536666680114e-05	0.0002935404874262117	5.039301533421937e-05	0.00018239718733564997	0.0010836269628205812
