time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
167	1.1300000004774185e-05	5.911049678239804e-06	5.863969383518531e-06	5.904838270618703e-06	5.972352728746217e-06	0.9999986192545542	0.9999985887540918	0.9999986188826276	0.9999986570070448	0.578683333
168	1.0300000004774184e-05	6.092564630155032e-06	6.043663959094303e-06	6.086131777876786e-06	6.156252673300495e-06	0.9999986400188883	0.9999986098771858	0.9999986396846572	0.9999986774105425	0.577133333
169	1.1306666664120434e-05	6.2845163269164455e-06	6.233651138823293e-06	6.277815673102306e-06	6.350768209779819e-06	0.9999986609166637	0.9999986311350325	0.9999986606192113	0.9999986979441493	0.5755833330000001
170	1.0806666664120434e-05	6.4874967495113895e-06	6.434567579570552e-06	6.480541279478185e-06	6.556419143353385e-06	0.9999986819581366	0.9999986525381104	0.9999986816965598	0.9999987186178302	0.5740333329999999
171	1.1573333336356983e-05	6.702116818137261e-06	6.647059534000382e-06	6.6948985897155784e-06	6.7738907659897435e-06	0.9999987031531735	0.999998674096559	0.9999987029265949	0.999998739441114	0.5694
172	1.210666666889462e-05	6.9290569248386315e-06	6.871773254778961e-06	6.921568212225878e-06	7.003838285780593e-06	0.9999987245111833	0.999998695820013	0.9999987243187077	0.9999987604230924	0.5694
173	1.3699999995225815e-05	7.169035968740113e-06	7.109354994570403e-06	7.161249377777214e-06	7.246998805856992e-06	0.9999987460410655	0.9999987177175879	0.9999987458817761	0.999998781572409	0.5694
174	1.4319999994748398e-05	7.422796942193913e-06	7.360524891115731e-06	7.414543223081367e-06	7.504134375809247e-06	0.9999987677512056	0.9999987397978808	0.9999987676241654	0.999998802897163	0.5694
175	1.2918333336476339e-05	7.691107568470907e-06	7.626109474262751e-06	7.682353798135403e-06	7.776031247796864e-06	0.9999987896494698	0.9999987620689685	0.9999987895537179	0.9999988244048917	0.5694
176	1.423499999558388e-05	7.974811870994891e-06	7.906882967734378e-06	7.965494677368674e-06	8.063557442129702e-06	0.9999988117431613	0.9999987845383516	0.9999988116777125	0.9999988461025587	0.5694
177	1.4435000002745157e-05	8.274808391652782e-06	8.203816000522963e-06	8.26494170435132e-06	8.367578904773151e-06	0.9999988340389924	0.999998807212996	0.9999988340028819	0.9999988679965476	0.5694
178	1.4751666661852699e-05	8.592067854276107e-06	8.51788582679443e-06	8.581673058559913e-06	8.689124360644815e-06	0.9999988565429632	0.9999988300991723	0.999998856535232	0.9999988900924842	0.5694
179	1.490166667020752e-05	8.927642474793457e-06	8.850069700714994e-06	8.916666919470384e-06	9.02922931975985e-06	0.9999988792602582	0.9999988532022823	0.9999988792799123	0.9999989123952623	0.5694
180	1.6964999999641937e-05	9.282627759647833e-06	9.20139515547069e-06	9.270978558672831e-06	9.389024036179247e-06	0.9999989021951983	0.9999988764870095	0.9999989022412135	0.9999989349089089	0.5694
181	1.7588333334805374e-05	9.658157697169257e-06	9.573061181403867e-06	9.645793208204252e-06	9.769666339098596e-06	0.9999989253512243	0.9999988999670546	0.9999989254225543	0.999998957636519	0.5694
182	1.5481666665910755e-05	1.0055450129124232e-05	9.96616941802471e-06	1.0042247551753866e-05	1.0172408782429602e-05	0.9999989487308346	0.9999989236779875	0.9999989488263863	0.9999989805802153	0.5740333329999999
183	1.5898333334566664e-05	1.0475800564675016e-05	1.038212820771369e-05	1.046176658824225e-05	1.059852732261879e-05	0.9999989723355317	0.9999989476574201	0.9999989724542417	0.9999990037411576	0.5786666669999999
184	1.5648333328598935e-05	1.092061771311514e-05	1.0822376105577872e-05	1.0905790669640042e-05	1.1049482123468737e-05	0.9999989961656438	0.9999989718914126	0.9999989963064593	0.9999990271192709	0.5832999999999999
185	1.5331666669491394e-05	1.1391442433665098e-05	1.128835166672587e-05	1.1375760147919403e-05	1.1526805126263415e-05	0.9999990202201566	0.9999989963531593	0.9999990203819833	0.9999990507141703	0.587933333
186	1.4981666665910755e-05	1.1889860785791667e-05	1.1781521076590606e-05	1.1873166022998849e-05	1.2032138929036743e-05	0.9999990444966577	0.999999021042463	0.9999990446783606	0.9999990745249566	0.592566667
