time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
120	1.1434999422457731e-06	1.9927192182116113e-06	1.630816778072629e-06	1.9398864080119547e-06	2.9745660533979495e-06	3.235647403158111e-11	-1.321516762763956e-10	5.4389962432710505e-12	2.0594880451905674e-10	0.3519
121	1.4449999278072165e-06	1.9160672372151004e-06	1.562284222220015e-06	1.8648999907036208e-06	2.866832172812852e-06	2.7997027325512977e-11	-1.1302236527347638e-10	2.758645520170446e-13	1.996957351419749e-10	0.3519
122	1.1736665992867352e-06	1.8440362778498079e-06	1.4961324156758954e-06	1.7950874319804286e-06	2.7651951675471114e-06	1.5036930872131493e-11	-1.3505389471082337e-10	-1.592522908842351e-12	1.9791402824643935e-10	0.3519
123	1.4753333501783163e-06	1.77637930431309e-06	1.436057645271232e-06	1.7249908552723276e-06	2.6693685738856806e-06	3.386872709829145e-11	-1.2471322788560196e-10	1.90600604967817e-11	1.8734915328704284e-10	0.3519
124	1.6553334223711e-06	1.7128631563537865e-06	1.380288973335319e-06	1.6641958962967157e-06	2.5790793207523054e-06	2.7378955047997764e-11	-1.29631950367323e-10	9.145212045824007e-12	1.7373925448046544e-10	0.3519
125	1.8953332779855328e-06	1.653267572458904e-06	1.3281029427529294e-06	1.6080319479661822e-06	2.494018395942251e-06	1.4690284636141475e-11	-1.383787948048377e-10	1.5757678507980452e-20	2.0673501371168152e-10	0.3519
126	1.8953332779855328e-06	1.597385326145208e-06	1.2793528163906568e-06	1.5558324594663756e-06	2.413957941273941e-06	2.3182926932688272e-11	-1.2812285709681907e-10	1.0130595829365037e-11	1.8789777347845677e-10	0.3519
127	1.6839999133686598e-06	1.5450217283582016e-06	1.2328262880719016e-06	1.5075342827513204e-06	2.338691423248576e-06	1.9775920100950365e-11	-1.3027353847140425e-10	3.237946210077868e-12	1.8825854809570352e-10	0.3519
128	2.1953332779855324e-06	1.4959940101720991e-06	1.188412580147728e-06	1.4601598959306164e-06	2.2679986055744455e-06	1.5922357315556197e-11	-1.24108908283686e-10	1.6004949671728572e-19	1.6073496225299968e-10	0.3519
129	1.7739999494650514e-06	1.4501310760543962e-06	1.1488360759191654e-06	1.4142924500972416e-06	2.201671690097043e-06	2.3808596552062406e-11	-1.253227760947356e-10	9.042359466842243e-12	1.9338831150592158e-10	0.3519
130	1.594000057754227e-06	1.4072728235183582e-06	1.1129426863246237e-06	1.3709867798859085e-06	2.13951506467078e-06	2.4129898601473607e-11	-1.3130963815098212e-10	6.089332018789825e-12	1.9078678207674472e-10	0.3519
131	1.504000021657835e-06	1.367270092875101e-06	1.0795292106681303e-06	1.3295130633132995e-06	2.081345038771314e-06	2.1487392807535e-11	-1.3781171512036895e-10	3.114112124841767e-12	2.0497987027204997e-10	0.3519
132	1.322666729233746e-06	1.3299839254541333e-06	1.0476952580141352e-06	1.2940577874946286e-06	2.0269895729535314e-06	2.398356303129868e-11	-1.3288921211285549e-10	1.0553773623174342e-12	1.9976129886118412e-10	0.3519
133	1.292666657040962e-06	1.2952853993064675e-06	1.0178014503552822e-06	1.2590868288815894e-06	1.9762880075377798e-06	1.9426571850976872e-11	-1.2384993867984862e-10	1.4095604596718281e-11	1.9419324215904853e-10	0.3519
134	7.813332924240893e-07	1.263055239126399e-06	9.894403198542715e-07	1.2261667257054612e-06	1.9290907954313325e-06	1.7101439205806845e-11	-1.031250980445203e-10	2.777863499080186e-20	1.8376547302752096e-10	0.3519
135	7.211667436723025e-07	1.2331831008089984e-06	9.62625594536578e-07	1.1968437082443454e-06	1.8852592436380393e-06	1.7805527002244177e-11	-1.3819684669504828e-10	2.8888309562721367e-19	2.0312179932408363e-10	0.36114999999999997
136	9.311667075759107e-07	1.2055676024073178e-06	9.378255604064014e-07	1.1681204958163507e-06	1.8446652675601204e-06	2.5616170751567044e-11	-1.1422017479846248e-10	1.6028057065535592e-11	1.8649261956810797e-10	0.37039999999999995
137	9.311667075759107e-07	1.1801159849683237e-06	9.149487289969426e-07	1.144609498711834e-06	1.8071911619770924e-06	2.2739612039147643e-11	-1.307025956927365e-10	3.1978253347291982e-12	1.8604289272251605e-10	0.37965
138	1.1425000721927836e-06	1.1567435938061087e-06	8.939112700629e-07	1.122005819597714e-06	1.7727293921410097e-06	1.2244146374931211e-11	-1.3262010274765076e-10	2.281620203623003e-13	1.769109305917294e-10	0.38889999999999997
139	1.1123334151518215e-06	1.1353739563612699e-06	8.746367866765901e-07	1.1027900780591458e-06	1.7411824085164323e-06	1.7979551083215353e-11	-1.3180646803626332e-10	4.0715852546666114e-12	2.0444634335037586e-10	0.39815
140	9.919999566843298e-07	1.1159381995130546e-06	8.571255752541972e-07	1.0820515669151336e-06	1.7124624883207381e-06	2.3586722021203932e-11	-1.1280381508724571e-10	1.1521754537021028e-11	1.9269511115429273e-10	0.4074
141	1.0818334079325432e-06	1.0983748030429252e-06	8.412578170053497e-07	1.0626476474397951e-06	1.686491607055117e-06	9.050977513863924e-12	-1.3190300475006875e-10	-1.164539591311653e-20	1.8049314456072637e-10	0.4074
142	8.870000649735053e-07	1.0826298877261308e-06	8.269650735196632e-07	1.0466128944647389e-06	1.6632013431456445e-06	2.8085304033536526e-11	-1.2377846313574735e-10	2.238256326175811e-11	2.0523063423782688e-10	0.4074
