time	data	mean	q025	med	q975
34	2.4019999615172985e-06	1.0530002704324043e-05	7.568883593616514e-06	1.0410350648557259e-05	1.364786013336876e-05
35	2.760666675697734e-06	1.2049497007747972e-05	8.765434336294745e-06	1.1964965002860787e-05	1.5445973362449237e-05
36	3.2505000378355706e-06	1.3736867884764083e-05	1.011058799260488e-05	1.3641327045785856e-05	1.741919667046957e-05
37	3.5100000232967026e-06	1.5602004347606155e-05	1.162365192514083e-05	1.5532839248090287e-05	1.9575020653442008e-05
38	3.7983333021272565e-06	1.7654019074403993e-05	1.3321638041053222e-05	1.756287164291566e-05	2.1919811161932767e-05
39	5.049999987057387e-06	1.9900949857993223e-05	1.5169470245236891e-05	1.980772727427199e-05	2.445859594676215e-05
40	7.703333318089811e-06	2.2349539507946136e-05	1.7175890727892686e-05	2.2171853757193738e-05	2.7194847253005954e-05
41	9.12500001078551e-06	2.5004920845730773e-05	1.937118525076228e-05	2.4829424117630483e-05	3.0120965466531747e-05
42	1.1396666656024962e-05	2.7870385046473847e-05	2.176113228818784e-05	2.7616116332761764e-05	3.323512231850461e-05
43	1.3460000036239315e-05	3.0947076764821686e-05	2.434979710497722e-05	3.0655722793855e-05	3.654316478463352e-05
44	1.544999996980057e-05	3.4233784758466295e-05	2.7139302657086102e-05	3.4049856951850625e-05	4.0040554362939074e-05
