# camdl survey landscape; run_hash=aaa9fba3b601ba88e5ca4041c3224122b985842b1ebcbdab55e715c4a0cdebf2; version=0.1.0+578d682
# eval=simulate; n_points=400
beta	z_lat	d_inf	delta	e0	loglik	loglik_se	n_replicates	point_id	loglik_type
0.12402689149793454	8.112950990746697	9.321100340331624	0.43850522752801624	0.8566387633852771	-19.85493024173766	0	1	311	marginal
0.14036381483962737	9.737091292646348	8.5845460587405	0.4413957914441671	0.588397374355115	-19.859882615849305	0	1	211	marginal
0.11800537473919477	8.328233189723042	11.384048857842753	0.4979430198854836	3.654092726671304	-19.86507790390029	0	1	203	marginal
0.11428660570726004	8.682988736540718	13.286512978070604	0.40306482034116703	3.534243051720618	-19.881449335271927	0	1	84	marginal
0.3143289875056686	8.615295905115373	9.305783369860656	0.3972660419343761	1.287937550764769	-19.96042647971006	0	1	123	marginal
0.12193178147045891	8.063688628416894	9.222710916229818	0.4519673686374022	1.2765232812893779	-19.971368320387494	0	1	39	marginal
0.13421729585639333	11.404768097755916	9.989983318133527	0.32746982493011945	1.2814630086418821	-20.015997795842278	0	1	287	marginal
0.21423730316482004	8.553437582373544	11.083158599835441	0.4114810794208871	2.216445799909074	-20.0324175646684	0	1	245	marginal
0.15131852255746758	6.1499876467704775	9.018894822484064	0.39161209794676016	3.3374773887239915	-20.045686039077584	0	1	220	marginal
0.12647247151004304	6.569424335245067	7.919080719213836	0.44024843487630294	0.8360866305431568	-20.04982730800121	0	1	222	marginal
0.38212971144503705	11.333823618926266	9.498817177975852	0.42950169150777084	0.5722149305806449	-20.06177425732047	0	1	224	marginal
0.10823126078320836	8.659246448073535	11.346575565407207	0.39421004388029107	0.7083252812936229	-20.066054572671877	0	1	282	marginal
0.1010369715715213	6.132637858686488	9.687035048361604	0.4260062148285474	4.120914347140966	-20.07808982211263	0	1	29	marginal
0.35372457213033925	11.222881349882384	11.184129100605917	0.41197848188668995	0.7182556487054708	-20.088000311815268	0	1	210	marginal
0.1022874015136	6.621673677215897	10.578029072110777	0.3383190260316362	1.3365977306725194	-20.162157245888647	0	1	195	marginal
0.11600785205649178	6.412570645868298	8.875521363350988	0.45576227022299987	3.75809118590555	-20.172106812260516	0	1	161	marginal
0.24712437663949327	11.778976960658158	8.601354139545181	0.3720388258741424	2.609745150276854	-20.213119609942094	0	1	373	marginal
0.11154101727014457	8.962420760058759	8.722781701851806	0.36726966127722316	4.723816893103343	-20.22320932469482	0	1	253	marginal
0.13824447185134023	7.096436840396315	7.821415549477264	0.3927772391160231	4.104268060619923	-20.22718453749304	0	1	147	marginal
0.44088833398751465	11.43654160763569	7.370662650144045	0.39133373926806125	0.6600718419229533	-20.239932807775528	0	1	227	marginal
0.1649040812665085	7.521043403822333	10.05607354153493	0.3375424558768434	3.1925402387132333	-20.259350331095895	0	1	229	marginal
0.14796575368566553	10.458489059693903	12.515154334530429	0.3716054155983665	4.437954328853874	-20.267350169187782	0	1	59	marginal
0.33341687883652993	9.274193809708436	9.52751803953501	0.4787175221178611	0.790891996222624	-20.27518775119851	0	1	271	marginal
0.10377852039375363	8.746691508191685	9.972864964588041	0.47266923053061044	4.653783403259009	-20.280880844458128	0	1	95	marginal
0.3239490982540387	7.6153552626806995	7.795574546281482	0.4086029092405657	0.7191617374381184	-20.28281133900451	0	1	26	marginal
0.1458240695765326	11.2639027874691	7.848387471906135	0.4478260721333101	0.8130862062275237	-20.307765278490585	0	1	55	marginal
0.10880796462106995	7.9435750495907325	9.621238413683892	0.3032546802125866	0.9947537482325334	-20.415174436163806	0	1	391	marginal
0.25675841429131957	6.917956320036458	11.443647174491112	0.3697717341131161	0.8795675594598104	-20.415882082487382	0	1	167	marginal
0.12599681188612064	7.112353735153688	7.4923095279183975	0.4484137879402822	1.036399564668261	-20.417556289569877	0	1	62	marginal
