replicate	draw	time	daily_cases
1316	1316	32	0
1316	1316	33	0
1316	1316	34	0
1316	1316	35	1
1316	1316	36	0
1316	1316	37	0
1317	1317	0	0
1317	1317	1	0
1317	1317	2	0
1317	1317	3	0
1317	1317	4	0
1317	1317	5	0
1317	1317	6	2
1317	1317	7	0
1317	1317	8	0
1317	1317	9	0
1317	1317	10	0
1317	1317	11	0
1317	1317	12	0
1317	1317	13	0
1317	1317	14	0
1317	1317	15	0
1317	1317	16	0
1317	1317	17	0
1317	1317	18	0
1317	1317	19	0
1317	1317	20	0
1317	1317	21	2
1317	1317	22	1
1317	1317	23	0
1317	1317	24	0
1317	1317	25	0
1317	1317	26	0
1317	1317	27	0
1317	1317	28	4
1317	1317	29	0
1317	1317	30	0
1317	1317	31	0
1317	1317	32	0
1317	1317	33	2
1317	1317	34	0
1317	1317	35	1
1317	1317	36	1
1317	1317	37	1
1318	1318	0	0
1318	1318	1	0
1318	1318	2	2
1318	1318	3	0
1318	1318	4	0
1318	1318	5	0
1318	1318	6	0
1318	1318	7	0
1318	1318	8	0
1318	1318	9	3
1318	1318	10	0
1318	1318	11	0
1318	1318	12	0
1318	1318	13	0
1318	1318	14	0
1318	1318	15	0
1318	1318	16	0
1318	1318	17	0
1318	1318	18	0
1318	1318	19	0
1318	1318	20	0
1318	1318	21	0
1318	1318	22	4
1318	1318	23	0
1318	1318	24	0
1318	1318	25	3
1318	1318	26	4
1318	1318	27	5
1318	1318	28	3
1318	1318	29	0
1318	1318	30	0
1318	1318	31	4
1318	1318	32	0
1318	1318	33	1
1318	1318	34	4
1318	1318	35	0
1318	1318	36	0
1318	1318	37	0
1319	1319	0	0
1319	1319	1	5
1319	1319	2	0
1319	1319	3	0
1319	1319	4	0
1319	1319	5	0
1319	1319	6	0
1319	1319	7	1
1319	1319	8	0
1319	1319	9	0
1319	1319	10	1
1319	1319	11	0
1319	1319	12	0
1319	1319	13	0
1319	1319	14	0
1319	1319	15	0
1319	1319	16	0
1319	1319	17	0
1319	1319	18	0
1319	1319	19	0
1319	1319	20	0
1319	1319	21	0
1319	1319	22	0
1319	1319	23	0
1319	1319	24	0
1319	1319	25	0
1319	1319	26	0
1319	1319	27	0
1319	1319	28	0
1319	1319	29	0
1319	1319	30	0
1319	1319	31	0
1319	1319	32	0
1319	1319	33	0
1319	1319	34	0
1319	1319	35	0
1319	1319	36	0
1319	1319	37	0
1320	1320	0	0
1320	1320	1	0
1320	1320	2	0
1320	1320	3	0
1320	1320	4	0
1320	1320	5	5
1320	1320	6	0
1320	1320	7	1
1320	1320	8	0
1320	1320	9	0
1320	1320	10	0
1320	1320	11	0
1320	1320	12	0
1320	1320	13	0
1320	1320	14	1
1320	1320	15	1
1320	1320	16	0
1320	1320	17	0
1320	1320	18	0
1320	1320	19	0
1320	1320	20	0
1320	1320	21	0
1320	1320	22	0
1320	1320	23	1
1320	1320	24	0
1320	1320	25	0
1320	1320	26	0
1320	1320	27	0
1320	1320	28	0
1320	1320	29	0
1320	1320	30	0
1320	1320	31	0
1320	1320	32	0
1320	1320	33	0
1320	1320	34	0
1320	1320	35	0
1320	1320	36	0
1320	1320	37	0
1321	1321	0	0
1321	1321	1	0
1321	1321	2	0
1321	1321	3	0
1321	1321	4	0
1321	1321	5	4
1321	1321	6	2
1321	1321	7	1
1321	1321	8	0
1321	1321	9	0
1321	1321	10	0
1321	1321	11	0
1321	1321	12	0
1321	1321	13	0
1321	1321	14	0
1321	1321	15	1
1321	1321	16	0
1321	1321	17	1
1321	1321	18	0
1321	1321	19	1
1321	1321	20	0
1321	1321	21	0
1321	1321	22	0
1321	1321	23	1
1321	1321	24	0
1321	1321	25	0
1321	1321	26	0
1321	1321	27	0
1321	1321	28	0
1321	1321	29	0
1321	1321	30	0
1321	1321	31	1
1321	1321	32	1
1321	1321	33	0
1321	1321	34	0
1321	1321	35	1
1321	1321	36	2
1321	1321	37	4
1322	1322	0	0
1322	1322	1	0
1322	1322	2	0
1322	1322	3	0
1322	1322	4	0
1322	1322	5	0
1322	1322	6	0
1322	1322	7	0
1322	1322	8	0
1322	1322	9	0
1322	1322	10	0
1322	1322	11	0
1322	1322	12	0
1322	1322	13	0
1322	1322	14	0
1322	1322	15	0
1322	1322	16	0
1322	1322	17	0
1322	1322	18	0
1322	1322	19	0
1322	1322	20	0
1322	1322	21	0
1322	1322	22	0
1322	1322	23	0
1322	1322	24	0
1322	1322	25	0
1322	1322	26	0
1322	1322	27	0
1322	1322	28	0
1322	1322	29	0
1322	1322	30	0
1322	1322	31	0
1322	1322	32	0
1322	1322	33	0
1322	1322	34	0
1322	1322	35	0
1322	1322	36	3
1322	1322	37	0
1323	1323	0	0
1323	1323	1	0
1323	1323	2	0
1323	1323	3	0
1323	1323	4	0
1323	1323	5	0
1323	1323	6	0
1323	1323	7	0
1323	1323	8	0
1323	1323	9	0
1323	1323	10	1
1323	1323	11	0
1323	1323	12	0
1323	1323	13	0
1323	1323	14	0
1323	1323	15	0
1323	1323	16	0
1323	1323	17	0
1323	1323	18	0
1323	1323	19	0
1323	1323	20	0
1323	1323	21	0
1323	1323	22	0
1323	1323	23	0
1323	1323	24	0
1323	1323	25	0
1323	1323	26	0
1323	1323	27	0
1323	1323	28	0
1323	1323	29	0
1323	1323	30	0
1323	1323	31	0
1323	1323	32	0
1323	1323	33	0
1323	1323	34	0
1323	1323	35	0
1323	1323	36	0
1323	1323	37	0
1324	1324	0	0
1324	1324	1	0
1324	1324	2	0
1324	1324	3	0
1324	1324	4	0
1324	1324	5	0
1324	1324	6	0
1324	1324	7	0
1324	1324	8	0
1324	1324	9	0
1324	1324	10	0
1324	1324	11	0
1324	1324	12	0
1324	1324	13	0
1324	1324	14	0
1324	1324	15	0
1324	1324	16	0
1324	1324	17	0
1324	1324	18	0
1324	1324	19	0
1324	1324	20	0
1324	1324	21	0
1324	1324	22	0
1324	1324	23	0
1324	1324	24	0
1324	1324	25	0
1324	1324	26	0
1324	1324	27	0
1324	1324	28	0
1324	1324	29	0
1324	1324	30	0
1324	1324	31	0
1324	1324	32	0
1324	1324	33	0
1324	1324	34	0
1324	1324	35	1
1324	1324	36	0
1324	1324	37	0
1325	1325	0	0
1325	1325	1	0
1325	1325	2	0
1325	1325	3	0
1325	1325	4	0
1325	1325	5	0
1325	1325	6	0
1325	1325	7	0
1325	1325	8	0
1325	1325	9	0
1325	1325	10	0
1325	1325	11	0
1325	1325	12	0
1325	1325	13	0
1325	1325	14	0
1325	1325	15	0
1325	1325	16	0
1325	1325	17	0
1325	1325	18	0
1325	1325	19	0
1325	1325	20	0
1325	1325	21	0
1325	1325	22	0
1325	1325	23	0
1325	1325	24	0
1325	1325	25	0
1325	1325	26	0
1325	1325	27	0
1325	1325	28	1
1325	1325	29	0
1325	1325	30	0
1325	1325	31	0
1325	1325	32	0
1325	1325	33	0
1325	1325	34	0
1325	1325	35	0
1325	1325	36	0
1325	1325	37	0
1326	1326	0	0
1326	1326	1	0
1326	1326	2	1
1326	1326	3	0
1326	1326	4	0
1326	1326	5	0
1326	1326	6	0
1326	1326	7	0
1326	1326	8	0
1326	1326	9	0
1326	1326	10	0
1326	1326	11	1
1326	1326	12	0
1326	1326	13	1
1326	1326	14	0
1326	1326	15	2
1326	1326	16	0
1326	1326	17	0
1326	1326	18	2
1326	1326	19	0
1326	1326	20	0
1326	1326	21	0
1326	1326	22	0
1326	1326	23	2
1326	1326	24	0
1326	1326	25	0
1326	1326	26	0
1326	1326	27	0
1326	1326	28	1
1326	1326	29	0
1326	1326	30	2
1326	1326	31	0
1326	1326	32	2
1326	1326	33	0
1326	1326	34	1
1326	1326	35	0
1326	1326	36	1
1326	1326	37	0
1327	1327	0	0
1327	1327	1	0
1327	1327	2	0
1327	1327	3	0
1327	1327	4	0
1327	1327	5	0
1327	1327	6	0
1327	1327	7	0
1327	1327	8	0
1327	1327	9	0
1327	1327	10	0
1327	1327	11	0
1327	1327	12	0
1327	1327	13	0
1327	1327	14	0
1327	1327	15	0
1327	1327	16	1
1327	1327	17	0
1327	1327	18	3
1327	1327	19	0
1327	1327	20	0
1327	1327	21	0
1327	1327	22	0
1327	1327	23	0
1327	1327	24	2
1327	1327	25	0
1327	1327	26	0
1327	1327	27	0
1327	1327	28	0
1327	1327	29	0
1327	1327	30	0
1327	1327	31	0
1327	1327	32	1
1327	1327	33	0
1327	1327	34	0
1327	1327	35	1
1327	1327	36	0
1327	1327	37	0
1328	1328	0	0
1328	1328	1	0
1328	1328	2	0
1328	1328	3	0
1328	1328	4	0
1328	1328	5	0
1328	1328	6	1
1328	1328	7	0
1328	1328	8	0
1328	1328	9	0
1328	1328	10	0
1328	1328	11	0
1328	1328	12	0
1328	1328	13	0
1328	1328	14	0
1328	1328	15	0
1328	1328	16	0
1328	1328	17	0
1328	1328	18	0
1328	1328	19	3
1328	1328	20	0
1328	1328	21	0
1328	1328	22	0
1328	1328	23	0
1328	1328	24	0
1328	1328	25	0
1328	1328	26	0
1328	1328	27	0
1328	1328	28	0
1328	1328	29	0
1328	1328	30	0
1328	1328	31	0
1328	1328	32	0
1328	1328	33	0
1328	1328	34	1
1328	1328	35	0
1328	1328	36	0
1328	1328	37	0
1329	1329	0	0
1329	1329	1	0
1329	1329	2	6
1329	1329	3	1
1329	1329	4	0
1329	1329	5	0
1329	1329	6	3
1329	1329	7	0
1329	1329	8	3
1329	1329	9	0
1329	1329	10	1
1329	1329	11	0
1329	1329	12	5
1329	1329	13	1
1329	1329	14	0
1329	1329	15	0
1329	1329	16	0
1329	1329	17	0
1329	1329	18	0
1329	1329	19	0
1329	1329	20	0
1329	1329	21	0
1329	1329	22	6
1329	1329	23	0
1329	1329	24	4
1329	1329	25	0
1329	1329	26	0
1329	1329	27	1
1329	1329	28	0
1329	1329	29	1
1329	1329	30	0
1329	1329	31	1
1329	1329	32	0
1329	1329	33	0
1329	1329	34	0
1329	1329	35	2
1329	1329	36	1
1329	1329	37	0
1330	1330	0	0
1330	1330	1	0
1330	1330	2	0
1330	1330	3	1
1330	1330	4	0
1330	1330	5	0
1330	1330	6	0
1330	1330	7	0
1330	1330	8	0
1330	1330	9	0
1330	1330	10	3
1330	1330	11	0
1330	1330	12	0
1330	1330	13	0
1330	1330	14	0
1330	1330	15	0
1330	1330	16	0
1330	1330	17	0
1330	1330	18	0
1330	1330	19	0
1330	1330	20	0
1330	1330	21	0
1330	1330	22	0
1330	1330	23	0
1330	1330	24	0
1330	1330	25	2
1330	1330	26	0
1330	1330	27	2
1330	1330	28	2
1330	1330	29	2
1330	1330	30	0
1330	1330	31	2
1330	1330	32	0
1330	1330	33	0
1330	1330	34	3
1330	1330	35	0
1330	1330	36	0
1330	1330	37	0
1331	1331	0	0
1331	1331	1	0
1331	1331	2	2
1331	1331	3	0
1331	1331	4	0
1331	1331	5	0
1331	1331	6	1
1331	1331	7	2
1331	1331	8	0
1331	1331	9	0
1331	1331	10	1
1331	1331	11	0
1331	1331	12	0
1331	1331	13	0
1331	1331	14	0
1331	1331	15	1
1331	1331	16	0
1331	1331	17	0
1331	1331	18	2
1331	1331	19	0
1331	1331	20	0
1331	1331	21	1
1331	1331	22	0
1331	1331	23	0
1331	1331	24	1
1331	1331	25	2
1331	1331	26	2
1331	1331	27	1
1331	1331	28	5
1331	1331	29	0
1331	1331	30	3
1331	1331	31	1
1331	1331	32	3
1331	1331	33	1
1331	1331	34	0
1331	1331	35	2
1331	1331	36	1
1331	1331	37	0
1332	1332	0	0
1332	1332	1	0
1332	1332	2	1
1332	1332	3	0
1332	1332	4	0
1332	1332	5	0
1332	1332	6	0
1332	1332	7	0
1332	1332	8	0
1332	1332	9	0
1332	1332	10	0
1332	1332	11	0
1332	1332	12	2
1332	1332	13	0
1332	1332	14	0
1332	1332	15	0
1332	1332	16	0
1332	1332	17	0
1332	1332	18	0
1332	1332	19	0
1332	1332	20	0
1332	1332	21	0
1332	1332	22	0
1332	1332	23	0
1332	1332	24	0
1332	1332	25	1
1332	1332	26	0
1332	1332	27	0
1332	1332	28	0
1332	1332	29	0
1332	1332	30	0
1332	1332	31	1
1332	1332	32	0
1332	1332	33	0
1332	1332	34	0
1332	1332	35	0
1332	1332	36	1
1332	1332	37	0
1333	1333	0	0
1333	1333	1	3
1333	1333	2	3
1333	1333	3	0
1333	1333	4	0
1333	1333	5	0
1333	1333	6	0
1333	1333	7	0
1333	1333	8	0
1333	1333	9	0
1333	1333	10	0
1333	1333	11	0
1333	1333	12	0
1333	1333	13	0
1333	1333	14	0
1333	1333	15	0
1333	1333	16	0
1333	1333	17	1
1333	1333	18	0
1333	1333	19	0
1333	1333	20	0
1333	1333	21	0
1333	1333	22	0
1333	1333	23	1
1333	1333	24	1
1333	1333	25	1
1333	1333	26	0
1333	1333	27	0
1333	1333	28	0
1333	1333	29	0
1333	1333	30	4
1333	1333	31	0
1333	1333	32	0
1333	1333	33	2
1333	1333	34	0
1333	1333	35	0
1333	1333	36	0
1333	1333	37	0
1334	1334	0	0
1334	1334	1	1
1334	1334	2	0
1334	1334	3	0
1334	1334	4	0
1334	1334	5	1
1334	1334	6	0
1334	1334	7	1
1334	1334	8	0
1334	1334	9	0
1334	1334	10	2
1334	1334	11	3
1334	1334	12	0
1334	1334	13	0
1334	1334	14	0
1334	1334	15	0
1334	1334	16	1
1334	1334	17	0
1334	1334	18	0
1334	1334	19	0
1334	1334	20	0
1334	1334	21	0
1334	1334	22	4
1334	1334	23	0
1334	1334	24	0
1334	1334	25	0
1334	1334	26	0
1334	1334	27	0
1334	1334	28	3
1334	1334	29	1
1334	1334	30	1
1334	1334	31	0
1334	1334	32	0
1334	1334	33	0
1334	1334	34	0
1334	1334	35	3
1334	1334	36	0
1334	1334	37	0
1335	1335	0	0
1335	1335	1	0
1335	1335	2	0
1335	1335	3	0
1335	1335	4	1
1335	1335	5	0
1335	1335	6	0
1335	1335	7	0
1335	1335	8	0
1335	1335	9	0
1335	1335	10	0
1335	1335	11	0
1335	1335	12	0
1335	1335	13	0
1335	1335	14	3
1335	1335	15	0
1335	1335	16	0
1335	1335	17	1
1335	1335	18	1
1335	1335	19	0
1335	1335	20	0
1335	1335	21	0
1335	1335	22	0
1335	1335	23	0
1335	1335	24	3
1335	1335	25	0
1335	1335	26	3
1335	1335	27	0
1335	1335	28	0
1335	1335	29	0
1335	1335	30	0
1335	1335	31	0
1335	1335	32	0
1335	1335	33	4
1335	1335	34	0
1335	1335	35	0
1335	1335	36	0
1335	1335	37	2
1336	1336	0	0
1336	1336	1	0
1336	1336	2	1
1336	1336	3	0
1336	1336	4	0
1336	1336	5	0
1336	1336	6	0
1336	1336	7	0
1336	1336	8	0
1336	1336	9	0
1336	1336	10	0
1336	1336	11	0
1336	1336	12	0
1336	1336	13	2
1336	1336	14	0
1336	1336	15	0
1336	1336	16	0
1336	1336	17	0
1336	1336	18	0
1336	1336	19	0
1336	1336	20	0
1336	1336	21	3
1336	1336	22	0
1336	1336	23	0
1336	1336	24	1
1336	1336	25	0
1336	1336	26	0
1336	1336	27	0
1336	1336	28	4
1336	1336	29	2
1336	1336	30	0
1336	1336	31	0
1336	1336	32	0
1336	1336	33	0
1336	1336	34	0
1336	1336	35	0
1336	1336	36	0
1336	1336	37	1
1337	1337	0	0
1337	1337	1	0
1337	1337	2	0
1337	1337	3	0
1337	1337	4	1
1337	1337	5	0
1337	1337	6	0
1337	1337	7	1
1337	1337	8	0
1337	1337	9	0
1337	1337	10	0
1337	1337	11	2
1337	1337	12	0
1337	1337	13	0
1337	1337	14	5
1337	1337	15	0
1337	1337	16	4
1337	1337	17	8
1337	1337	18	0
1337	1337	19	0
1337	1337	20	3
1337	1337	21	0
1337	1337	22	0
1337	1337	23	0
1337	1337	24	2
1337	1337	25	0
1337	1337	26	2
1337	1337	27	0
1337	1337	28	0
1337	1337	29	2
1337	1337	30	0
1337	1337	31	0
1337	1337	32	4
1337	1337	33	0
1337	1337	34	2
1337	1337	35	0
1337	1337	36	1
1337	1337	37	2
1338	1338	0	0
1338	1338	1	0
1338	1338	2	1
1338	1338	3	0
1338	1338	4	0
1338	1338	5	0
1338	1338	6	0
1338	1338	7	0
1338	1338	8	0
1338	1338	9	3
1338	1338	10	0
1338	1338	11	0
1338	1338	12	0
1338	1338	13	0
1338	1338	14	0
1338	1338	15	0
1338	1338	16	0
1338	1338	17	0
1338	1338	18	0
1338	1338	19	0
1338	1338	20	0
1338	1338	21	0
1338	1338	22	1
1338	1338	23	2
1338	1338	24	1
1338	1338	25	0
1338	1338	26	0
1338	1338	27	0
1338	1338	28	0
1338	1338	29	3
1338	1338	30	0
1338	1338	31	1
1338	1338	32	5
1338	1338	33	0
1338	1338	34	2
1338	1338	35	4
1338	1338	36	0
1338	1338	37	5
1339	1339	0	0
1339	1339	1	0
1339	1339	2	3
1339	1339	3	0
1339	1339	4	0
1339	1339	5	0
1339	1339	6	0
1339	1339	7	0
1339	1339	8	0
1339	1339	9	0
1339	1339	10	0
1339	1339	11	1
1339	1339	12	0
1339	1339	13	4
1339	1339	14	0
1339	1339	15	0
1339	1339	16	0
1339	1339	17	0
1339	1339	18	4
1339	1339	19	0
1339	1339	20	2
1339	1339	21	3
1339	1339	22	0
1339	1339	23	0
1339	1339	24	0
1339	1339	25	5
1339	1339	26	0
1339	1339	27	0
1339	1339	28	4
1339	1339	29	0
1339	1339	30	3
1339	1339	31	6
1339	1339	32	1
1339	1339	33	3
1339	1339	34	0
1339	1339	35	0
1339	1339	36	2
1339	1339	37	0
1340	1340	0	0
1340	1340	1	1
1340	1340	2	0
1340	1340	3	0
1340	1340	4	0
1340	1340	5	0
1340	1340	6	0
1340	1340	7	0
1340	1340	8	0
1340	1340	9	0
1340	1340	10	0
1340	1340	11	0
1340	1340	12	0
1340	1340	13	0
1340	1340	14	0
1340	1340	15	0
1340	1340	16	0
1340	1340	17	0
1340	1340	18	0
1340	1340	19	0
1340	1340	20	0
1340	1340	21	3
1340	1340	22	0
1340	1340	23	0
1340	1340	24	0
1340	1340	25	0
1340	1340	26	0
1340	1340	27	0
1340	1340	28	0
1340	1340	29	0
1340	1340	30	0
1340	1340	31	0
1340	1340	32	0
1340	1340	33	0
1340	1340	34	0
1340	1340	35	0
1340	1340	36	0
1340	1340	37	0
1341	1341	0	0
1341	1341	1	0
1341	1341	2	1
1341	1341	3	0
1341	1341	4	1
1341	1341	5	0
1341	1341	6	0
1341	1341	7	0
1341	1341	8	0
1341	1341	9	0
1341	1341	10	0
1341	1341	11	0
1341	1341	12	0
1341	1341	13	0
1341	1341	14	0
1341	1341	15	0
1341	1341	16	1
1341	1341	17	0
1341	1341	18	0
1341	1341	19	0
1341	1341	20	0
1341	1341	21	0
1341	1341	22	0
1341	1341	23	2
1341	1341	24	1
1341	1341	25	1
1341	1341	26	1
1341	1341	27	3
1341	1341	28	3
1341	1341	29	0
1341	1341	30	0
1341	1341	31	1
1341	1341	32	0
1341	1341	33	0
1341	1341	34	1
1341	1341	35	1
1341	1341	36	0
1341	1341	37	0
1342	1342	0	0
1342	1342	1	0
1342	1342	2	0
1342	1342	3	0
1342	1342	4	0
1342	1342	5	2
1342	1342	6	0
1342	1342	7	0
1342	1342	8	0
1342	1342	9	0
1342	1342	10	0
1342	1342	11	0
1342	1342	12	0
1342	1342	13	3
1342	1342	14	0
1342	1342	15	0
1342	1342	16	0
1342	1342	17	0
1342	1342	18	0
1342	1342	19	0
1342	1342	20	3
1342	1342	21	0
1342	1342	22	1
1342	1342	23	0
1342	1342	24	0
1342	1342	25	3
1342	1342	26	0
1342	1342	27	0
1342	1342	28	3
1342	1342	29	1
1342	1342	30	10
1342	1342	31	2
1342	1342	32	0
1342	1342	33	0
1342	1342	34	1
1342	1342	35	0
1342	1342	36	6
1342	1342	37	1
1343	1343	0	0
1343	1343	1	0
1343	1343	2	0
1343	1343	3	0
1343	1343	4	0
1343	1343	5	0
1343	1343	6	0
1343	1343	7	0
1343	1343	8	0
1343	1343	9	3
1343	1343	10	0
1343	1343	11	0
1343	1343	12	0
1343	1343	13	0
1343	1343	14	0
1343	1343	15	0
1343	1343	16	0
1343	1343	17	0
1343	1343	18	0
1343	1343	19	0
1343	1343	20	0
1343	1343	21	0
1343	1343	22	0
1343	1343	23	3
1343	1343	24	0
1343	1343	25	0
1343	1343	26	0
1343	1343	27	0
1343	1343	28	0
1343	1343	29	0
1343	1343	30	0
1343	1343	31	0
1343	1343	32	0
1343	1343	33	0
1343	1343	34	0
1343	1343	35	0
1343	1343	36	0
1343	1343	37	2
1344	1344	0	0
1344	1344	1	1
1344	1344	2	0
1344	1344	3	0
1344	1344	4	0
1344	1344	5	1
1344	1344	6	0
1344	1344	7	0
1344	1344	8	0
1344	1344	9	0
1344	1344	10	0
1344	1344	11	0
1344	1344	12	0
1344	1344	13	0
1344	1344	14	0
1344	1344	15	0
1344	1344	16	0
1344	1344	17	0
1344	1344	18	1
1344	1344	19	0
1344	1344	20	0
1344	1344	21	0
1344	1344	22	0
1344	1344	23	0
1344	1344	24	0
1344	1344	25	1
1344	1344	26	0
1344	1344	27	0
1344	1344	28	1
1344	1344	29	0
1344	1344	30	0
1344	1344	31	0
1344	1344	32	0
1344	1344	33	0
1344	1344	34	0
1344	1344	35	0
1344	1344	36	0
1344	1344	37	1
1345	1345	0	0
1345	1345	1	0
1345	1345	2	0
1345	1345	3	0
1345	1345	4	0
1345	1345	5	0
1345	1345	6	0
1345	1345	7	0
1345	1345	8	0
1345	1345	9	0
1345	1345	10	0
1345	1345	11	0
1345	1345	12	0
1345	1345	13	0
1345	1345	14	0
1345	1345	15	0
1345	1345	16	0
1345	1345	17	0
1345	1345	18	0
1345	1345	19	0
1345	1345	20	0
1345	1345	21	0
1345	1345	22	0
1345	1345	23	0
1345	1345	24	0
1345	1345	25	0
1345	1345	26	0
1345	1345	27	0
1345	1345	28	0
1345	1345	29	0
1345	1345	30	0
1345	1345	31	0
1345	1345	32	0
1345	1345	33	0
1345	1345	34	0
1345	1345	35	0
1345	1345	36	0
1345	1345	37	0
1346	1346	0	0
1346	1346	1	2
1346	1346	2	0
1346	1346	3	0
1346	1346	4	1
1346	1346	5	0
1346	1346	6	0
1346	1346	7	0
1346	1346	8	0
1346	1346	9	0
1346	1346	10	0
1346	1346	11	0
1346	1346	12	0
1346	1346	13	0
1346	1346	14	0
1346	1346	15	0
1346	1346	16	0
1346	1346	17	0
1346	1346	18	0
1346	1346	19	0
1346	1346	20	0
1346	1346	21	0
1346	1346	22	0
1346	1346	23	0
1346	1346	24	0
1346	1346	25	0
1346	1346	26	0
1346	1346	27	0
1346	1346	28	0
1346	1346	29	0
1346	1346	30	0
1346	1346	31	0
1346	1346	32	0
1346	1346	33	0
1346	1346	34	0
1346	1346	35	0
1346	1346	36	0
1346	1346	37	0
1347	1347	0	0
1347	1347	1	0
1347	1347	2	0
1347	1347	3	0
1347	1347	4	0
1347	1347	5	0
1347	1347	6	0
1347	1347	7	0
1347	1347	8	0
1347	1347	9	2
1347	1347	10	0
1347	1347	11	0
1347	1347	12	0
1347	1347	13	0
1347	1347	14	0
1347	1347	15	0
1347	1347	16	0
1347	1347	17	1
1347	1347	18	0
1347	1347	19	0
1347	1347	20	1
1347	1347	21	0
1347	1347	22	0
1347	1347	23	0
1347	1347	24	0
1347	1347	25	0
1347	1347	26	0
1347	1347	27	0
1347	1347	28	0
1347	1347	29	0
1347	1347	30	0
1347	1347	31	5
1347	1347	32	1
1347	1347	33	1
1347	1347	34	0
1347	1347	35	0
1347	1347	36	2
1347	1347	37	0
1348	1348	0	0
1348	1348	1	0
1348	1348	2	0
1348	1348	3	0
1348	1348	4	0
1348	1348	5	2
1348	1348	6	0
1348	1348	7	0
1348	1348	8	0
1348	1348	9	0
1348	1348	10	0
1348	1348	11	0
1348	1348	12	0
1348	1348	13	0
1348	1348	14	1
1348	1348	15	0
1348	1348	16	0
1348	1348	17	0
1348	1348	18	0
1348	1348	19	0
1348	1348	20	1
1348	1348	21	0
1348	1348	22	0
1348	1348	23	1
1348	1348	24	0
1348	1348	25	2
1348	1348	26	0
1348	1348	27	0
1348	1348	28	0
1348	1348	29	0
1348	1348	30	0
1348	1348	31	1
1348	1348	32	1
1348	1348	33	0
1348	1348	34	1
1348	1348	35	0
1348	1348	36	0
1348	1348	37	0
1349	1349	0	0
1349	1349	1	0
1349	1349	2	1
1349	1349	3	1
1349	1349	4	0
1349	1349	5	0
1349	1349	6	1
1349	1349	7	0
1349	1349	8	0
1349	1349	9	0
1349	1349	10	0
1349	1349	11	1
1349	1349	12	7
1349	1349	13	0
1349	1349	14	0
1349	1349	15	0
1349	1349	16	0
1349	1349	17	0
1349	1349	18	1
1349	1349	19	1
1349	1349	20	0
1349	1349	21	0
1349	1349	22	2
1349	1349	23	4
1349	1349	24	0
1349	1349	25	0
1349	1349	26	2
1349	1349	27	0
1349	1349	28	0
1349	1349	29	0
1349	1349	30	0
1349	1349	31	0
1349	1349	32	0
1349	1349	33	2
1349	1349	34	0
1349	1349	35	1
1349	1349	36	2
1349	1349	37	0
1350	1350	0	0
1350	1350	1	0
1350	1350	2	0
1350	1350	3	3
1350	1350	4	0
1350	1350	5	1
1350	1350	6	0
1350	1350	7	0
1350	1350	8	0
1350	1350	9	0
1350	1350	10	0
1350	1350	11	2
1350	1350	12	0
1350	1350	13	0
1350	1350	14	0
1350	1350	15	0
1350	1350	16	0
1350	1350	17	1
1350	1350	18	0
1350	1350	19	0
1350	1350	20	2
1350	1350	21	1
1350	1350	22	2
1350	1350	23	0
1350	1350	24	0
1350	1350	25	2
1350	1350	26	0
1350	1350	27	0
1350	1350	28	0
1350	1350	29	1
1350	1350	30	1
1350	1350	31	1
1350	1350	32	1
1350	1350	33	0
1350	1350	34	0
1350	1350	35	3
1350	1350	36	2
1350	1350	37	0
1351	1351	0	0
1351	1351	1	0
1351	1351	2	0
1351	1351	3	0
1351	1351	4	0
1351	1351	5	0
1351	1351	6	0
1351	1351	7	0
1351	1351	8	0
1351	1351	9	1
1351	1351	10	0
1351	1351	11	0
1351	1351	12	0
1351	1351	13	0
1351	1351	14	0
1351	1351	15	0
1351	1351	16	0
1351	1351	17	0
1351	1351	18	2
1351	1351	19	2
1351	1351	20	1
1351	1351	21	0
1351	1351	22	0
1351	1351	23	0
1351	1351	24	0
1351	1351	25	0
1351	1351	26	0
1351	1351	27	1
1351	1351	28	0
1351	1351	29	1
1351	1351	30	0
1351	1351	31	0
1351	1351	32	3
1351	1351	33	0
1351	1351	34	3
1351	1351	35	0
1351	1351	36	0
1351	1351	37	0
1352	1352	0	0
1352	1352	1	0
1352	1352	2	0
1352	1352	3	1
1352	1352	4	0
1352	1352	5	0
1352	1352	6	8
1352	1352	7	0
1352	1352	8	0
1352	1352	9	4
1352	1352	10	0
1352	1352	11	0
1352	1352	12	1
1352	1352	13	0
1352	1352	14	0
1352	1352	15	2
1352	1352	16	0
1352	1352	17	1
1352	1352	18	0
1352	1352	19	1
1352	1352	20	0
1352	1352	21	1
1352	1352	22	2
1352	1352	23	1
1352	1352	24	0
1352	1352	25	0
1352	1352	26	2
1352	1352	27	1
1352	1352	28	1
1352	1352	29	5
1352	1352	30	1
1352	1352	31	3
1352	1352	32	3
1352	1352	33	3
1352	1352	34	6
1352	1352	35	6
1352	1352	36	4
1352	1352	37	0
1353	1353	0	0
1353	1353	1	0
1353	1353	2	0
1353	1353	3	0
1353	1353	4	0
1353	1353	5	0
1353	1353	6	0
1353	1353	7	0
1353	1353	8	0
1353	1353	9	2
1353	1353	10	0
1353	1353	11	0
1353	1353	12	0
1353	1353	13	0
1353	1353	14	1
1353	1353	15	1
1353	1353	16	4
1353	1353	17	0
1353	1353	18	0
1353	1353	19	2
1353	1353	20	0
1353	1353	21	0
1353	1353	22	1
1353	1353	23	0
