beta	z_lat	d_inf	delta	e0_extra	R0
0.4262950403270029	22.28855112629717	8.585187713780423	0.349644083538681	1.0782006566036815	3.659822942660915
0.4421791024755624	21.062601843001023	8.140616074187873	0.3677737543988624	1.0873189475445235	3.59961030928253
0.4919761366308484	19.18984750227764	8.245335001281104	0.3121696905933772	2.536378382830206	4.056508059157389
0.49877203596067127	15.933083406642826	7.441944760058445	0.3018159868615368	2.12937253572885	3.7118339394812
0.4797377080405364	17.190768124937684	7.769285560409543	0.3018242725657409	1.950839276059808	3.7272192478633084
0.4711158927123104	17.37321343201282	8.533563426085456	0.3032543168375148	2.013861643518231	4.020297351497372
0.3880987625075121	21.117611867071215	7.336757961266225	0.30289412900329293	3.1847631747352327	2.847386685584559
0.4043198024360401	19.703993599119613	8.229473001229321	0.30079018633322985	3.2248541074624555	3.327338898009765
0.436231826311357	20.126286081072124	8.162402901074685	0.30588296009693927	3.7958438208025695	3.5606999246249287
0.3215018805343135	14.580091769297352	13.433891295650902	0.3561450467987388	0.513697496250331	4.31902131444531
0.46671811387768897	16.58155503260536	11.673529392740887	0.3647455353897109	0.5569003272403987	5.448247620475791
0.3125679988424353	23.23525767069821	9.695433937509822	0.44945549126432766	1.3142517079696132	3.030482383756478
0.2635985399963085	26.27888773161723	10.25433276933222	0.4591932379900772	1.3944001021447612	2.703027146632276
0.15242325402104248	15.724546548774606	12.473927862566175	0.48171844285597826	2.846282292971776	1.9013166752360835
0.1547487114658437	17.493522941631184	13.408144657086078	0.48942383958763247	2.3118882875395026	2.0748931088317075
0.362191208432554	28.061270164872017	12.247359098899798	0.35894182161751786	2.8362254552779405	4.435885792137953
0.27359033919243536	23.078979673826336	11.192307851070636	0.36131072565295014	0.8981737334198914	3.0621073013205726
