# 0.1.0+e44f04a (2026-09-09)
replicate	draw	t	t_start	t_stop	S	I	H	R	flow_infection	flow_sick	flow_recover
1	1	1	1	1	13	8	7	0	0	0	0
1	1	2	1	2	7	2	16	3	6	12	3
1	1	3	2	3	6	0	16	6	1	3	3
1	1	4	3	4	6	0	12	10	0	0	4
1	1	5	4	5	6	0	9	13	0	0	3
1	1	6	5	6	6	0	8	14	0	0	1
1	1	7	6	7	6	0	7	15	0	0	1
1	1	8	7	8	6	0	5	17	0	0	2
1	1	9	8	9	6	0	2	20	0	0	3
1	1	10	9	10	6	0	1	21	0	0	1
1	1	11	10	11	6	0	1	21	0	0	0
1	1	12	11	12	6	0	1	21	0	0	0
1	1	13	12	13	6	0	0	22	0	0	1
1	1	14	13	14	6	0	0	22	0	0	0
1	1	15	14	15	6	0	0	22	0	0	0
2	2	1	1	1	16	10	2	0	0	0	0
2	2	2	1	2	14	2	11	1	2	10	1
2	2	3	2	3	14	2	9	3	0	0	2
2	2	4	3	4	14	0	7	7	0	2	4
2	2	5	4	5	14	0	6	8	0	0	1
2	2	6	5	6	14	0	4	10	0	0	2
2	2	7	6	7	14	0	4	10	0	0	0
2	2	8	7	8	14	0	1	13	0	0	3
2	2	9	8	9	14	0	0	14	0	0	1
2	2	10	9	10	14	0	0	14	0	0	0
2	2	11	10	11	14	0	0	14	0	0	0
2	2	12	11	12	14	0	0	14	0	0	0
2	2	13	12	13	14	0	0	14	0	0	0
2	2	14	13	14	14	0	0	14	0	0	0
2	2	15	14	15	14	0	0	14	0	0	0
3	3	1	1	1	9	10	9	0	0	0	0
3	3	2	1	2	1	10	9	8	8	8	8
3	3	3	2	3	0	7	8	13	1	4	5
3	3	4	3	4	0	2	5	21	0	5	8
3	3	5	4	5	0	0	6	22	0	2	1
3	3	6	5	6	0	0	3	25	0	0	3
3	3	7	6	7	0	0	1	27	0	0	2
3	3	8	7	8	0	0	1	27	0	0	0
3	3	9	8	9	0	0	1	27	0	0	0
3	3	10	9	10	0	0	1	27	0	0	0
3	3	11	10	11	0	0	0	28	0	0	1
3	3	12	11	12	0	0	0	28	0	0	0
3	3	13	12	13	0	0	0	28	0	0	0
3	3	14	13	14	0	0	0	28	0	0	0
3	3	15	14	15	0	0	0	28	0	0	0
4	4	1	1	1	9	12	7	0	0	0	0
4	4	2	1	2	5	5	12	6	4	11	6
4	4	3	2	3	2	6	9	11	3	2	5
4	4	4	3	4	2	4	7	15	0	2	4
4	4	5	4	5	2	0	10	16	0	4	1
4	4	6	5	6	2	0	6	20	0	0	4
4	4	7	6	7	2	0	6	20	0	0	0
4	4	8	7	8	2	0	5	21	0	0	1
4	4	9	8	9	2	0	3	23	0	0	2
4	4	10	9	10	2	0	3	23	0	0	0
4	4	11	10	11	2	0	2	24	0	0	1
4	4	12	11	12	2	0	1	25	0	0	1
4	4	13	12	13	2	0	1	25	0	0	0
4	4	14	13	14	2	0	0	26	0	0	1
4	4	15	14	15	2	0	0	26	0	0	0
5	5	1	1	1	8	9	11	0	0	0	0
5	5	2	1	2	4	9	11	4	4	4	4
5	5	3	2	3	3	5	13	7	1	5	3
5	5	4	3	4	2	2	13	11	1	4	4
5	5	5	4	5	2	0	11	15	0	2	4
5	5	6	5	6	2	0	9	17	0	0	2
5	5	7	6	7	2	0	7	19	0	0	2
5	5	8	7	8	2	0	5	21	0	0	2
5	5	9	8	9	2	0	3	23	0	0	2
5	5	10	9	10	2	0	2	24	0	0	1
5	5	11	10	11	2	0	1	25	0	0	1
5	5	12	11	12	2	0	0	26	0	0	1
5	5	13	12	13	2	0	0	26	0	0	0
5	5	14	13	14	2	0	0	26	0	0	0
5	5	15	14	15	2	0	0	26	0	0	0
6	6	1	1	1	23	2	4	0	0	0	0
6	6	2	1	2	22	2	2	3	1	1	3
6	6	3	2	3	18	4	2	5	4	2	2
6	6	4	3	4	12	7	5	5	6	3	0
6	6	5	4	5	9	6	7	7	3	4	2
6	6	6	5	6	7	2	8	12	2	6	5
6	6	7	6	7	7	0	7	15	0	2	3
6	6	8	7	8	7	0	4	18	0	0	3
6	6	9	8	9	7	0	1	21	0	0	3
6	6	10	9	10	7	0	1	21	0	0	0
6	6	11	10	11	7	0	0	22	0	0	1
6	6	12	11	12	7	0	0	22	0	0	0
6	6	13	12	13	7	0	0	22	0	0	0
6	6	14	13	14	7	0	0	22	0	0	0
6	6	15	14	15	7	0	0	22	0	0	0
7	7	1	1	1	23	3	2	0	0	0	0
7	7	2	1	2	20	4	3	1	3	2	1
7	7	3	2	3	16	5	4	3	4	3	2
7	7	4	3	4	15	2	8	3	1	4	0
7	7	5	4	5	15	2	6	5	0	0	2
7	7	6	5	6	15	0	4	9	0	2	4
7	7	7	6	7	15	0	4	9	0	0	0
7	7	8	7	8	15	0	3	10	0	0	1
7	7	9	8	9	15	0	2	11	0	0	1
7	7	10	9	10	15	0	2	11	0	0	0
7	7	11	10	11	15	0	1	12	0	0	1
7	7	12	11	12	15	0	1	12	0	0	0
7	7	13	12	13	15	0	1	12	0	0	0
7	7	14	13	14	15	0	1	12	0	0	0
7	7	15	14	15	15	0	1	12	0	0	0
8	8	1	1	1	11	12	5	0	0	0	0
8	8	2	1	2	10	3	14	1	1	10	1
8	8	3	2	3	9	2	14	3	1	2	2
8	8	4	3	4	9	1	13	5	0	1	2
8	8	5	4	5	9	0	10	9	0	1	4
8	8	6	5	6	9	0	7	12	0	0	3
8	8	7	6	7	9	0	4	15	0	0	3
8	8	8	7	8	9	0	2	17	0	0	2
8	8	9	8	9	9	0	2	17	0	0	0
8	8	10	9	10	9	0	2	17	0	0	0
8	8	11	10	11	9	0	2	17	0	0	0
8	8	12	11	12	9	0	2	17	0	0	0
8	8	13	12	13	9	0	2	17	0	0	0
8	8	14	13	14	9	0	2	17	0	0	0
8	8	15	14	15	9	0	1	18	0	0	1
9	9	1	1	1	15	7	6	0	0	0	0
9	9	2	1	2	6	11	8	3	9	5	3
9	9	3	2	3	4	5	13	6	2	8	3
9	9	4	3	4	3	1	15	9	1	5	3
9	9	5	4	5	2	2	10	14	1	0	5
9	9	6	5	6	0	1	11	16	2	3	2
9	9	7	6	7	0	1	8	19	0	0	3
9	9	8	7	8	0	1	4	23	0	0	4
9	9	9	8	9	0	0	3	25	0	1	2
9	9	10	9	10	0	0	1	27	0	0	2
9	9	11	10	11	0	0	1	27	0	0	0
9	9	12	11	12	0	0	1	27	0	0	0
9	9	13	12	13	0	0	1	27	0	0	0
9	9	14	13	14	0	0	0	28	0	0	1
9	9	15	14	15	0	0	0	28	0	0	0
10	10	1	1	1	19	6	3	0	0	0	0
10	10	2	1	2	12	4	10	2	7	9	2
10	10	3	2	3	10	5	6	7	2	1	5
10	10	4	3	4	10	2	7	9	0	3	2
10	10	5	4	5	9	2	6	11	1	1	2
10	10	6	5	6	9	1	7	11	0	1	0
10	10	7	6	7	9	0	6	13	0	1	2
10	10	8	7	8	9	0	5	14	0	0	1
10	10	9	8	9	9	0	4	15	0	0	1
10	10	10	9	10	9	0	3	16	0	0	1
10	10	11	10	11	9	0	3	16	0	0	0
10	10	12	11	12	9	0	2	17	0	0	1
10	10	13	12	13	9	0	1	18	0	0	1
10	10	14	13	14	9	0	1	18	0	0	0
10	10	15	14	15	9	0	0	19	0	0	1
11	11	1	1	1	13	6	9	0	0	0	0
11	11	2	1	2	5	5	14	4	8	9	4
11	11	3	2	3	0	6	13	9	5	4	5
11	11	4	3	4	0	3	12	13	0	3	4
11	11	5	4	5	0	0	10	18	0	3	5
11	11	6	5	6	0	0	8	20	0	0	2
11	11	7	6	7	0	0	7	21	0	0	1
11	11	8	7	8	0	0	4	24	0	0	3
11	11	9	8	9	0	0	2	26	0	0	2
11	11	10	9	10	0	0	2	26	0	0	0
11	11	11	10	11	0	0	0	28	0	0	2
11	11	12	11	12	0	0	0	28	0	0	0
11	11	13	12	13	0	0	0	28	0	0	0
11	11	14	13	14	0	0	0	28	0	0	0
11	11	15	14	15	0	0	0	28	0	0	0
12	12	1	1	1	19	6	4	0	0	0	0
12	12	2	1	2	10	8	9	2	9	7	2
12	12	3	2	3	5	8	13	3	5	5	1
12	12	4	3	4	4	0	16	9	1	9	6
12	12	5	4	5	4	0	13	12	0	0	3
12	12	6	5	6	4	0	7	18	0	0	6
12	12	7	6	7	4	0	3	22	0	0	4
12	12	8	7	8	4	0	3	22	0	0	0
12	12	9	8	9	4	0	3	22	0	0	0
12	12	10	9	10	4	0	2	23	0	0	1
12	12	11	10	11	4	0	1	24	0	0	1
12	12	12	11	12	4	0	1	24	0	0	0
12	12	13	12	13	4	0	1	24	0	0	0
12	12	14	13	14	4	0	1	24	0	0	0
12	12	15	14	15	4	0	0	25	0	0	1
13	13	1	1	1	10	8	11	0	0	0	0
13	13	2	1	2	0	11	12	6	10	7	6
13	13	3	2	3	0	2	13	14	0	9	8
13	13	4	3	4	0	1	5	23	0	1	9
13	13	5	4	5	0	0	3	26	0	1	3
13	13	6	5	6	0	0	2	27	0	0	1
13	13	7	6	7	0	0	1	28	0	0	1
13	13	8	7	8	0	0	0	29	0	0	1
13	13	9	8	9	0	0	0	29	0	0	0
13	13	10	9	10	0	0	0	29	0	0	0
13	13	11	10	11	0	0	0	29	0	0	0
13	13	12	11	12	0	0	0	29	0	0	0
13	13	13	12	13	0	0	0	29	0	0	0
13	13	14	13	14	0	0	0	29	0	0	0
13	13	15	14	15	0	0	0	29	0	0	0
14	14	1	1	1	24	0	4	0	0	0	0
14	14	2	1	2	24	0	4	0	0	0	0
14	14	3	2	3	24	0	3	1	0	0	1
14	14	4	3	4	24	0	2	2	0	0	1
14	14	5	4	5	24	0	2	2	0	0	0
14	14	6	5	6	24	0	1	3	0	0	1
14	14	7	6	7	24	0	0	4	0	0	1
14	14	8	7	8	24	0	0	4	0	0	0
14	14	9	8	9	24	0	0	4	0	0	0
14	14	10	9	10	24	0	0	4	0	0	0
14	14	11	10	11	24	0	0	4	0	0	0
14	14	12	11	12	24	0	0	4	0	0	0
14	14	13	12	13	24	0	0	4	0	0	0
14	14	14	13	14	24	0	0	4	0	0	0
14	14	15	14	15	24	0	0	4	0	0	0
15	15	1	1	1	22	6	1	0	0	0	0
15	15	2	1	2	20	4	5	0	2	4	0
15	15	3	2	3	20	1	7	1	0	3	1
15	15	4	3	4	19	1	7	2	1	1	1
15	15	5	4	5	19	0	6	4	0	1	2
15	15	6	5	6	19	0	5	5	0	0	1
15	15	7	6	7	19	0	3	7	0	0	2
15	15	8	7	8	19	0	2	8	0	0	1
15	15	9	8	9	19	0	2	8	0	0	0
15	15	10	9	10	19	0	2	8	0	0	0
15	15	11	10	11	19	0	1	9	0	0	1
15	15	12	11	12	19	0	1	9	0	0	0
15	15	13	12	13	19	0	1	9	0	0	0
15	15	14	13	14	19	0	1	9	0	0	0
15	15	15	14	15	19	0	0	10	0	0	1
16	16	1	1	1	24	3	1	0	0	0	0
16	16	2	1	2	20	3	4	1	4	4	1
16	16	3	2	3	18	2	7	1	2	3	0
16	16	4	3	4	18	1	6	3	0	1	2
16	16	5	4	5	18	0	5	5	0	1	2
16	16	6	5	6	18	0	5	5	0	0	0
16	16	7	6	7	18	0	5	5	0	0	0
16	16	8	7	8	18	0	4	6	0	0	1
16	16	9	8	9	18	0	2	8	0	0	2
16	16	10	9	10	18	0	1	9	0	0	1
16	16	11	10	11	18	0	1	9	0	0	0
16	16	12	11	12	18	0	1	9	0	0	0
16	16	13	12	13	18	0	1	9	0	0	0
16	16	14	13	14	18	0	1	9	0	0	0
16	16	15	14	15	18	0	1	9	0	0	0
17	17	1	1	1	20	2	6	0	0	0	0
17	17	2	1	2	16	2	8	2	4	4	2
17	17	3	2	3	7	6	10	5	9	5	3
17	17	4	3	4	4	2	10	12	3	7	7
17	17	5	4	5	4	0	10	14	0	2	2
17	17	6	5	6	4	0	9	15	0	0	1
17	17	7	6	7	4	0	7	17	0	0	2
17	17	8	7	8	4	0	5	19	0	0	2
17	17	9	8	9	4	0	5	19	0	0	0
17	17	10	9	10	4	0	4	20	0	0	1
17	17	11	10	11	4	0	3	21	0	0	1
17	17	12	11	12	4	0	2	22	0	0	1
17	17	13	12	13	4	0	2	22	0	0	0
17	17	14	13	14	4	0	1	23	0	0	1
17	17	15	14	15	4	0	1	23	0	0	0
18	18	1	1	1	12	10	6	0	0	0	0
18	18	2	1	2	0	15	10	3	12	7	3
18	18	3	2	3	0	7	15	6	0	8	3
18	18	4	3	4	0	2	12	14	0	5	8
18	18	5	4	5	0	1	7	20	0	1	6
18	18	6	5	6	0	1	2	25	0	0	5
18	18	7	6	7	0	1	1	26	0	0	1
18	18	8	7	8	0	0	2	26	0	1	0
18	18	9	8	9	0	0	2	26	0	0	0
18	18	10	9	10	0	0	2	26	0	0	0
18	18	11	10	11	0	0	2	26	0	0	0
18	18	12	11	12	0	0	0	28	0	0	2
18	18	13	12	13	0	0	0	28	0	0	0
18	18	14	13	14	0	0	0	28	0	0	0
18	18	15	14	15	0	0	0	28	0	0	0
19	19	1	1	1	20	7	1	0	0	0	0
19	19	2	1	2	19	2	6	1	1	6	1
19	19	3	2	3	18	2	6	2	1	1	1
19	19	4	3	4	18	1	6	3	0	1	1
19	19	5	4	5	18	1	6	3	0	0	0
19	19	6	5	6	17	0	8	3	1	2	0
19	19	7	6	7	17	0	6	5	0	0	2
19	19	8	7	8	17	0	3	8	0	0	3
19	19	9	8	9	17	0	1	10	0	0	2
19	19	10	9	10	17	0	0	11	0	0	1
19	19	11	10	11	17	0	0	11	0	0	0
19	19	12	11	12	17	0	0	11	0	0	0
19	19	13	12	13	17	0	0	11	0	0	0
19	19	14	13	14	17	0	0	11	0	0	0
19	19	15	14	15	17	0	0	11	0	0	0
20	20	1	1	1	18	7	3	0	0	0	0
20	20	2	1	2	15	3	9	1	3	7	1
20	20	3	2	3	12	3	8	5	3	3	4
20	20	4	3	4	11	1	11	5	1	3	0
20	20	5	4	5	11	1	8	8	0	0	3
20	20	6	5	6	11	1	4	12	0	0	4
20	20	7	6	7	11	0	3	14	0	1	2
20	20	8	7	8	11	0	2	15	0	0	1
20	20	9	8	9	11	0	0	17	0	0	2
20	20	10	9	10	11	0	0	17	0	0	0
20	20	11	10	11	11	0	0	17	0	0	0
20	20	12	11	12	11	0	0	17	0	0	0
20	20	13	12	13	11	0	0	17	0	0	0
20	20	14	13	14	11	0	0	17	0	0	0
20	20	15	14	15	11	0	0	17	0	0	0
21	21	1	1	1	15	10	3	0	0	0	0
21	21	2	1	2	12	6	9	1	3	7	1
21	21	3	2	3	9	5	10	4	3	4	3
21	21	4	3	4	7	6	9	6	2	1	2
21	21	5	4	5	7	2	9	10	0	4	4
21	21	6	5	6	6	2	7	13	1	1	3
21	21	7	6	7	6	1	6	15	0	1	2
21	21	8	7	8	6	1	3	18	0	0	3
21	21	9	8	9	6	0	4	18	0	1	0
21	21	10	9	10	6	0	3	19	0	0	1
21	21	11	10	11	6	0	2	20	0	0	1
21	21	12	11	12	6	0	1	21	0	0	1
21	21	13	12	13	6	0	1	21	0	0	0
21	21	14	13	14	6	0	0	22	0	0	1
21	21	15	14	15	6	0	0	22	0	0	0
22	22	1	1	1	15	2	11	0	0	0	0
22	22	2	1	2	11	5	10	2	4	1	2
22	22	3	2	3	6	8	8	6	5	2	4
22	22	4	3	4	5	5	10	8	1	4	2
22	22	5	4	5	5	2	12	9	0	3	1
22	22	6	5	6	5	0	11	12	0	2	3
22	22	7	6	7	5	0	9	14	0	0	2
22	22	8	7	8	5	0	9	14	0	0	0
22	22	9	8	9	5	0	6	17	0	0	3
22	22	10	9	10	5	0	4	19	0	0	2
22	22	11	10	11	5	0	4	19	0	0	0
22	22	12	11	12	5	0	3	20	0	0	1
22	22	13	12	13	5	0	3	20	0	0	0
22	22	14	13	14	5	0	3	20	0	0	0
22	22	15	14	15	5	0	2	21	0	0	1
23	23	1	1	1	7	12	9	0	0	0	0
23	23	2	1	2	5	6	14	3	2	8	3
23	23	3	2	3	3	4	15	6	2	4	3
23	23	4	3	4	2	2	14	10	1	3	4
23	23	5	4	5	2	2	10	14	0	0	4
23	23	6	5	6	2	1	11	14	0	1	0
23	23	7	6	7	2	0	8	18	0	1	4
23	23	8	7	8	2	0	6	20	0	0	2
23	23	9	8	9	2	0	4	22	0	0	2
23	23	10	9	10	2	0	2	24	0	0	2
23	23	11	10	11	2	0	2	24	0	0	0
23	23	12	11	12	2	0	2	24	0	0	0
23	23	13	12	13	2	0	1	25	0	0	1
23	23	14	13	14	2	0	1	25	0	0	0
23	23	15	14	15	2	0	1	25	0	0	0
24	24	1	1	1	11	12	6	0	0	0	0
24	24	2	1	2	11	4	14	0	0	8	0
24	24	3	2	3	11	2	14	2	0	2	2
24	24	4	3	4	10	1	11	7	1	2	5
24	24	5	4	5	10	1	8	10	0	0	3
24	24	6	5	6	10	0	8	11	0	1	1
24	24	7	6	7	10	0	7	12	0	0	1
24	24	8	7	8	10	0	6	13	0	0	1
24	24	9	8	9	10	0	5	14	0	0	1
24	24	10	9	10	10	0	4	15	0	0	1
24	24	11	10	11	10	0	4	15	0	0	0
24	24	12	11	12	10	0	3	16	0	0	1
24	24	13	12	13	10	0	1	18	0	0	2
24	24	14	13	14	10	0	1	18	0	0	0
24	24	15	14	15	10	0	1	18	0	0	0
25	25	1	1	1	13	10	6	0	0	0	0
25	25	2	1	2	8	9	9	3	5	6	3
25	25	3	2	3	8	5	10	6	0	4	3
25	25	4	3	4	7	3	9	10	1	3	4
25	25	5	4	5	7	3	7	12	0	0	2
25	25	6	5	6	6	1	5	17	1	3	5
25	25	7	6	7	6	0	6	17	0	1	0
25	25	8	7	8	6	0	5	18	0	0	1
25	25	9	8	9	6	0	5	18	0	0	0
25	25	10	9	10	6	0	4	19	0	0	1
25	25	11	10	11	6	0	3	20	0	0	1
25	25	12	11	12	6	0	2	21	0	0	1
25	25	13	12	13	6	0	2	21	0	0	0
25	25	14	13	14	6	0	2	21	0	0	0
25	25	15	14	15	6	0	1	22	0	0	1
26	26	1	1	1	14	7	7	0	0	0	0
26	26	2	1	2	13	2	8	5	1	6	5
26	26	3	2	3	12	0	9	7	1	3	2
26	26	4	3	4	12	0	8	8	0	0	1
26	26	5	4	5	12	0	5	11	0	0	3
26	26	6	5	6	12	0	3	13	0	0	2
26	26	7	6	7	12	0	3	13	0	0	0
26	26	8	7	8	12	0	2	14	0	0	1
26	26	9	8	9	12	0	2	14	0	0	0
26	26	10	9	10	12	0	1	15	0	0	1
26	26	11	10	11	12	0	0	16	0	0	1
26	26	12	11	12	12	0	0	16	0	0	0
26	26	13	12	13	12	0	0	16	0	0	0
26	26	14	13	14	12	0	0	16	0	0	0
26	26	15	14	15	12	0	0	16	0	0	0
27	27	1	1	1	23	4	1	0	0	0	0
27	27	2	1	2	13	9	5	1	10	5	1
27	27	3	2	3	5	6	12	5	8	11	4
27	27	4	3	4	2	3	12	11	3	6	6
27	27	5	4	5	2	0	12	14	0	3	3
27	27	6	5	6	2	0	9	17	0	0	3
27	27	7	6	7	2	0	7	19	0	0	2
27	27	8	7	8	2	0	3	23	0	0	4
27	27	9	8	9	2	0	3	23	0	0	0
27	27	10	9	10	2	0	3	23	0	0	0
27	27	11	10	11	2	0	3	23	0	0	0
27	27	12	11	12	2	0	0	26	0	0	3
27	27	13	12	13	2	0	0	26	0	0	0
27	27	14	13	14	2	0	0	26	0	0	0
27	27	15	14	15	2	0	0	26	0	0	0
28	28	1	1	1	19	4	5	0	0	0	0
28	28	2	1	2	11	7	6	4	8	5	4
28	28	3	2	3	3	8	9	8	8	7	4
28	28	4	3	4	2	3	10	13	1	6	5
28	28	5	4	5	2	1	9	16	0	2	3
28	28	6	5	6	2	0	8	18	0	1	2
28	28	7	6	7	2	0	6	20	0	0	2
28	28	8	7	8	2	0	3	23	0	0	3
28	28	9	8	9	2	0	2	24	0	0	1
28	28	10	9	10	2	0	1	25	0	0	1
28	28	11	10	11	2	0	1	25	0	0	0
28	28	12	11	12	2	0	1	25	0	0	0
28	28	13	12	13	2	0	1	25	0	0	0
28	28	14	13	14	2	0	0	26	0	0	1
28	28	15	14	15	2	0	0	26	0	0	0
29	29	1	1	1	18	4	6	0	0	0	0
29	29	2	1	2	14	5	6	3	4	3	3
29	29	3	2	3	4	9	12	3	10	6	0
29	29	4	3	4	1	7	12	8	3	5	5
29	29	5	4	5	0	4	12	12	1	4	4
29	29	6	5	6	0	1	12	15	0	3	3
29	29	7	6	7	0	0	10	18	0	1	3
29	29	8	7	8	0	0	9	19	0	0	1
29	29	9	8	9	0	0	5	23	0	0	4
29	29	10	9	10	0	0	4	24	0	0	1
29	29	11	10	11	0	0	1	27	0	0	3
29	29	12	11	12	0	0	1	27	0	0	0
29	29	13	12	13	0	0	0	28	0	0	1
29	29	14	13	14	0	0	0	28	0	0	0
29	29	15	14	15	0	0	0	28	0	0	0
30	30	1	1	1	15	2	12	0	0	0	0
30	30	2	1	2	14	2	10	3	1	1	3
30	30	3	2	3	14	1	10	4	0	1	1
30	30	4	3	4	14	0	10	5	0	1	1
30	30	5	4	5	14	0	8	7	0	0	2
30	30	6	5	6	14	0	5	10	0	0	3
30	30	7	6	7	14	0	3	12	0	0	2
30	30	8	7	8	14	0	1	14	0	0	2
30	30	9	8	9	14	0	1	14	0	0	0
30	30	10	9	10	14	0	1	14	0	0	0
30	30	11	10	11	14	0	1	14	0	0	0
30	30	12	11	12	14	0	1	14	0	0	0
30	30	13	12	13	14	0	1	14	0	0	0
30	30	14	13	14	14	0	0	15	0	0	1
30	30	15	14	15	14	0	0	15	0	0	0
31	31	1	1	1	12	4	12	0	0	0	0
31	31	2	1	2	2	7	13	6	10	7	6
31	31	3	2	3	0	3	14	11	2	6	5
31	31	4	3	4	0	2	10	16	0	1	5
31	31	5	4	5	0	0	8	20	0	2	4
31	31	6	5	6	0	0	6	22	0	0	2
31	31	7	6	7	0	0	4	24	0	0	2
31	31	8	7	8	0	0	3	25	0	0	1
31	31	9	8	9	0	0	2	26	0	0	1
31	31	10	9	10	0	0	2	26	0	0	0
31	31	11	10	11	0	0	1	27	0	0	1
31	31	12	11	12	0	0	0	28	0	0	1
31	31	13	12	13	0	0	0	28	0	0	0
31	31	14	13	14	0	0	0	28	0	0	0
31	31	15	14	15	0	0	0	28	0	0	0
32	32	1	1	1	21	6	1	0	0	0	0
32	32	2	1	2	4	14	9	1	17	9	1
32	32	3	2	3	1	6	15	6	3	11	5
32	32	4	3	4	1	3	16	8	0	3	2
32	32	5	4	5	1	0	17	10	0	3	2
32	32	6	5	6	1	0	15	12	0	0	2
32	32	7	6	7	1	0	12	15	0	0	3
32	32	8	7	8	1	0	10	17	0	0	2
32	32	9	8	9	1	0	8	19	0	0	2
32	32	10	9	10	1	0	5	22	0	0	3
32	32	11	10	11	1	0	4	23	0	0	1
32	32	12	11	12	1	0	2	25	0	0	2
32	32	13	12	13	1	0	1	26	0	0	1
32	32	14	13	14	1	0	1	26	0	0	0
32	32	15	14	15	1	0	1	26	0	0	0
33	33	1	1	1	5	12	11	0	0	0	0
33	33	2	1	2	1	3	20	4	4	13	4
33	33	3	2	3	1	0	15	12	0	3	8
33	33	4	3	4	1	0	9	18	0	0	6
33	33	5	4	5	1	0	6	21	0	0	3
33	33	6	5	6	1	0	4	23	0	0	2
33	33	7	6	7	1	0	3	24	0	0	1
33	33	8	7	8	1	0	3	24	0	0	0
33	33	9	8	9	1	0	2	25	0	0	1
33	33	10	9	10	1	0	1	26	0	0	1
33	33	11	10	11	1	0	0	27	0	0	1
33	33	12	11	12	1	0	0	27	0	0	0
33	33	13	12	13	1	0	0	27	0	0	0
33	33	14	13	14	1	0	0	27	0	0	0
33	33	15	14	15	1	0	0	27	0	0	0
34	34	1	1	1	17	10	1	0	0	0	0
34	34	2	1	2	4	11	10	3	13	12	3
34	34	3	2	3	1	6	16	5	3	8	2
34	34	4	3	4	1	4	12	11	0	2	6
34	34	5	4	5	0	2	10	16	1	3	5
34	34	6	5	6	0	1	7	20	0	1	4
34	34	7	6	7	0	1	6	21	0	0	1
34	34	8	7	8	0	1	6	21	0	0	0
34	34	9	8	9	0	1	5	22	0	0	1
34	34	10	9	10	0	0	6	22	0	1	0
34	34	11	10	11	0	0	5	23	0	0	1
34	34	12	11	12	0	0	3	25	0	0	2
34	34	13	12	13	0	0	2	26	0	0	1
34	34	14	13	14	0	0	1	27	0	0	1
34	34	15	14	15	0	0	1	27	0	0	0
35	35	1	1	1	17	7	4	0	0	0	0
35	35	2	1	2	3	11	13	1	14	10	1
35	35	3	2	3	0	4	17	7	3	10	6
35	35	4	3	4	0	1	16	11	0	3	4
35	35	5	4	5	0	0	10	18	0	1	7
35	35	6	5	6	0	0	5	23	0	0	5
35	35	7	6	7	0	0	4	24	0	0	1
35	35	8	7	8	0	0	4	24	0	0	0
35	35	9	8	9	0	0	3	25	0	0	1
35	35	10	9	10	0	0	1	27	0	0	2
35	35	11	10	11	0	0	0	28	0	0	1
35	35	12	11	12	0	0	0	28	0	0	0
35	35	13	12	13	0	0	0	28	0	0	0
35	35	14	13	14	0	0	0	28	0	0	0
35	35	15	14	15	0	0	0	28	0	0	0
36	36	1	1	1	22	5	1	0	0	0	0
36	36	2	1	2	2	18	8	0	20	7	0
36	36	3	2	3	0	7	18	3	2	13	3
36	36	4	3	4	0	3	18	7	0	4	4
36	36	5	4	5	0	0	12	16	0	3	9
36	36	6	5	6	0	0	7	21	0	0	5
36	36	7	6	7	0	0	5	23	0	0	2
36	36	8	7	8	0	0	3	25	0	0	2
36	36	9	8	9	0	0	2	26	0	0	1
36	36	10	9	10	0	0	2	26	0	0	0
36	36	11	10	11	0	0	0	28	0	0	2
36	36	12	11	12	0	0	0	28	0	0	0
36	36	13	12	13	0	0	0	28	0	0	0
36	36	14	13	14	0	0	0	28	0	0	0
36	36	15	14	15	0	0	0	28	0	0	0
37	37	1	1	1	19	3	5	0	0	0	0
37	37	2	1	2	19	2	4	2	0	1	2
37	37	3	2	3	19	2	3	3	0	0	1
37	37	4	3	4	19	0	5	3	0	2	0
37	37	5	4	5	19	0	5	3	0	0	0
37	37	6	5	6	19	0	4	4	0	0	1
37	37	7	6	7	19	0	4	4	0	0	0
37	37	8	7	8	19	0	4	4	0	0	0
37	37	9	8	9	19	0	3	5	0	0	1
37	37	10	9	10	19	0	3	5	0	0	0
37	37	11	10	11	19	0	0	8	0	0	3
37	37	12	11	12	19	0	0	8	0	0	0
37	37	13	12	13	19	0	0	8	0	0	0
37	37	14	13	14	19	0	0	8	0	0	0
37	37	15	14	15	19	0	0	8	0	0	0
38	38	1	1	1	17	9	2	0	0	0	0
38	38	2	1	2	16	5	6	1	1	5	1
38	38	3	2	3	16	1	9	2	0	4	1
38	38	4	3	4	16	0	8	4	0	1	2
38	38	5	4	5	16	0	5	7	0	0	3
38	38	6	5	6	16	0	3	9	0	0	2
38	38	7	6	7	16	0	2	10	0	0	1
38	38	8	7	8	16	0	2	10	0	0	0
38	38	9	8	9	16	0	2	10	0	0	0
38	38	10	9	10	16	0	2	10	0	0	0
38	38	11	10	11	16	0	2	10	0	0	0
38	38	12	11	12	16	0	1	11	0	0	1
38	38	13	12	13	16	0	1	11	0	0	0
38	38	14	13	14	16	0	1	11	0	0	0
38	38	15	14	15	16	0	1	11	0	0	0
39	39	1	1	1	6	11	11	0	0	0	0
39	39	2	1	2	4	5	16	3	2	8	3
39	39	3	2	3	4	2	17	5	0	3	2
39	39	4	3	4	4	1	12	11	0	1	6
39	39	5	4	5	4	0	7	17	0	1	6
39	39	6	5	6	4	0	5	19	0	0	2
39	39	7	6	7	4	0	5	19	0	0	0
39	39	8	7	8	4	0	4	20	0	0	1
39	39	9	8	9	4	0	4	20	0	0	0
39	39	10	9	10	4	0	2	22	0	0	2
