# 0.1.0+578d682 (2026-08-12)
replicate	t	S	E	I	R	Dead	flow_infection	flow_onset	flow_recovery	flow_death
105	1	180	1	0	0	0	0	0	0	0
105	2	180	1	0	0	0	0	0	0	0
105	3	180	1	0	0	0	0	0	0	0
105	4	180	1	0	0	0	0	0	0	0
105	5	180	1	0	0	0	0	0	0	0
105	6	180	1	0	0	0	0	0	0	0
105	7	180	1	0	0	0	0	0	0	0
105	8	180	1	0	0	0	0	0	0	0
105	9	180	1	0	0	0	0	0	0	0
105	10	180	1	0	0	0	0	0	0	0
105	11	180	0	1	0	0	0	1	0	0
105	12	178	2	1	0	0	2	0	0	0
105	13	178	1	2	0	0	0	1	0	0
105	14	178	1	1	1	0	0	0	1	0
105	15	178	1	1	1	0	0	0	0	0
105	16	177	2	1	1	0	1	0	0	0
105	17	177	1	1	2	0	0	1	1	0
105	18	177	1	0	3	0	0	0	1	0
105	19	177	1	0	3	0	0	0	0	0
105	20	177	1	0	3	0	0	0	0	0
105	21	177	1	0	3	0	0	0	0	0
105	22	177	1	0	3	0	0	0	0	0
105	23	177	1	0	3	0	0	0	0	0
105	24	177	1	0	3	0	0	0	0	0
105	25	177	1	0	3	0	0	0	0	0
105	26	177	0	1	3	0	0	1	0	0
105	27	177	0	1	3	0	0	0	0	0
105	28	177	0	1	3	0	0	0	0	0
105	29	177	0	1	3	0	0	0	0	0
105	30	177	0	1	3	0	0	0	0	0
105	31	177	0	1	3	0	0	0	0	0
105	32	177	0	1	3	0	0	0	0	0
105	33	176	1	1	3	0	1	0	0	0
105	34	175	2	1	3	0	1	0	0	0
105	35	175	1	2	3	0	0	1	0	0
105	36	175	1	2	3	0	0	0	0	0
105	37	175	1	2	3	0	0	0	0	0
106	0	180	1	0	0	0	0	0	0	0
106	1	180	0	1	0	0	0	1	0	0
106	2	180	0	0	1	0	0	0	1	0
106	3	180	0	0	1	0	0	0	0	0
106	4	180	0	0	1	0	0	0	0	0
106	5	180	0	0	1	0	0	0	0	0
106	6	180	0	0	1	0	0	0	0	0
106	7	180	0	0	1	0	0	0	0	0
106	8	180	0	0	1	0	0	0	0	0
106	9	180	0	0	1	0	0	0	0	0
106	10	180	0	0	1	0	0	0	0	0
106	11	180	0	0	1	0	0	0	0	0
106	12	180	0	0	1	0	0	0	0	0
106	13	180	0	0	1	0	0	0	0	0
106	14	180	0	0	1	0	0	0	0	0
106	15	180	0	0	1	0	0	0	0	0
106	16	180	0	0	1	0	0	0	0	0
106	17	180	0	0	1	0	0	0	0	0
106	18	180	0	0	1	0	0	0	0	0
106	19	180	0	0	1	0	0	0	0	0
106	20	180	0	0	1	0	0	0	0	0
106	21	180	0	0	1	0	0	0	0	0
106	22	180	0	0	1	0	0	0	0	0
106	23	180	0	0	1	0	0	0	0	0
106	24	180	0	0	1	0	0	0	0	0
106	25	180	0	0	1	0	0	0	0	0
106	26	180	0	0	1	0	0	0	0	0
106	27	180	0	0	1	0	0	0	0	0
106	28	180	0	0	1	0	0	0	0	0
106	29	180	0	0	1	0	0	0	0	0
106	30	180	0	0	1	0	0	0	0	0
106	31	180	0	0	1	0	0	0	0	0
106	32	180	0	0	1	0	0	0	0	0
106	33	180	0	0	1	0	0	0	0	0
106	34	180	0	0	1	0	0	0	0	0
106	35	180	0	0	1	0	0	0	0	0
106	36	180	0	0	1	0	0	0	0	0
106	37	180	0	0	1	0	0	0	0	0
107	0	180	1	0	0	0	0	0	0	0
107	1	180	1	0	0	0	0	0	0	0
107	2	180	1	0	0	0	0	0	0	0
107	3	180	1	0	0	0	0	0	0	0
107	4	180	1	0	0	0	0	0	0	0
107	5	180	1	0	0	0	0	0	0	0
107	6	180	1	0	0	0	0	0	0	0
107	7	180	1	0	0	0	0	0	0	0
107	8	180	1	0	0	0	0	0	0	0
107	9	180	1	0	0	0	0	0	0	0
107	10	180	0	1	0	0	0	1	0	0
107	11	180	0	0	0	1	0	0	0	1
107	12	180	0	0	0	1	0	0	0	0
107	13	180	0	0	0	1	0	0	0	0
107	14	180	0	0	0	1	0	0	0	0
107	15	180	0	0	0	1	0	0	0	0
107	16	180	0	0	0	1	0	0	0	0
107	17	180	0	0	0	1	0	0	0	0
107	18	180	0	0	0	1	0	0	0	0
107	19	180	0	0	0	1	0	0	0	0
107	20	180	0	0	0	1	0	0	0	0
107	21	180	0	0	0	1	0	0	0	0
107	22	180	0	0	0	1	0	0	0	0
107	23	180	0	0	0	1	0	0	0	0
107	24	180	0	0	0	1	0	0	0	0
107	25	180	0	0	0	1	0	0	0	0
107	26	180	0	0	0	1	0	0	0	0
107	27	180	0	0	0	1	0	0	0	0
107	28	180	0	0	0	1	0	0	0	0
107	29	180	0	0	0	1	0	0	0	0
107	30	180	0	0	0	1	0	0	0	0
107	31	180	0	0	0	1	0	0	0	0
107	32	180	0	0	0	1	0	0	0	0
107	33	180	0	0	0	1	0	0	0	0
107	34	180	0	0	0	1	0	0	0	0
107	35	180	0	0	0	1	0	0	0	0
107	36	180	0	0	0	1	0	0	0	0
107	37	180	0	0	0	1	0	0	0	0
108	0	180	1	0	0	0	0	0	0	0
108	1	180	1	0	0	0	0	0	0	0
108	2	180	1	0	0	0	0	0	0	0
108	3	180	1	0	0	0	0	0	0	0
108	4	180	1	0	0	0	0	0	0	0
108	5	180	1	0	0	0	0	0	0	0
108	6	180	1	0	0	0	0	0	0	0
108	7	180	1	0	0	0	0	0	0	0
108	8	180	1	0	0	0	0	0	0	0
108	9	180	0	1	0	0	0	1	0	0
108	10	180	0	1	0	0	0	0	0	0
108	11	180	0	1	0	0	0	0	0	0
108	12	179	1	1	0	0	1	0	0	0
108	13	179	1	1	0	0	0	0	0	0
108	14	179	1	1	0	0	0	0	0	0
108	15	179	1	1	0	0	0	0	0	0
108	16	179	1	1	0	0	0	0	0	0
108	17	179	1	1	0	0	0	0	0	0
108	18	179	1	1	0	0	0	0	0	0
108	19	179	0	2	0	0	0	1	0	0
108	20	179	0	2	0	0	0	0	0	0
108	21	179	0	2	0	0	0	0	0	0
108	22	178	1	2	0	0	1	0	0	0
108	23	177	2	2	0	0	1	0	0	0
108	24	176	3	2	0	0	1	0	0	0
108	25	176	3	2	0	0	0	0	0	0
108	26	176	3	1	1	0	0	0	1	0
108	27	176	2	2	1	0	0	1	0	0
108	28	175	3	2	1	0	1	0	0	0
108	29	175	3	1	2	0	0	0	1	0
108	30	175	3	1	2	0	0	0	0	0
108	31	173	5	1	2	0	2	0	0	0
108	32	173	5	1	2	0	0	0	0	0
108	33	173	4	2	2	0	0	1	0	0
108	34	173	4	2	2	0	0	0	0	0
108	35	173	4	2	2	0	0	0	0	0
108	36	173	2	4	2	0	0	2	0	0
108	37	172	2	5	2	0	1	1	0	0
109	0	180	1	0	0	0	0	0	0	0
109	1	180	1	0	0	0	0	0	0	0
109	2	180	1	0	0	0	0	0	0	0
109	3	180	1	0	0	0	0	0	0	0
109	4	180	1	0	0	0	0	0	0	0
109	5	180	1	0	0	0	0	0	0	0
109	6	180	1	0	0	0	0	0	0	0
109	7	180	1	0	0	0	0	0	0	0
109	8	180	1	0	0	0	0	0	0	0
109	9	180	1	0	0	0	0	0	0	0
109	10	180	1	0	0	0	0	0	0	0
109	11	180	1	0	0	0	0	0	0	0
109	12	180	1	0	0	0	0	0	0	0
109	13	180	1	0	0	0	0	0	0	0
109	14	180	1	0	0	0	0	0	0	0
109	15	180	1	0	0	0	0	0	0	0
109	16	180	1	0	0	0	0	0	0	0
109	17	180	1	0	0	0	0	0	0	0
109	18	180	1	0	0	0	0	0	0	0
109	19	180	1	0	0	0	0	0	0	0
109	20	180	1	0	0	0	0	0	0	0
109	21	180	1	0	0	0	0	0	0	0
109	22	180	1	0	0	0	0	0	0	0
109	23	180	1	0	0	0	0	0	0	0
109	24	180	1	0	0	0	0	0	0	0
109	25	180	1	0	0	0	0	0	0	0
109	26	180	1	0	0	0	0	0	0	0
109	27	180	1	0	0	0	0	0	0	0
109	28	180	1	0	0	0	0	0	0	0
109	29	180	0	1	0	0	0	1	0	0
109	30	180	0	1	0	0	0	0	0	0
109	31	180	0	1	0	0	0	0	0	0
109	32	180	0	1	0	0	0	0	0	0
109	33	180	0	1	0	0	0	0	0	0
109	34	180	0	1	0	0	0	0	0	0
109	35	180	0	1	0	0	0	0	0	0
109	36	180	0	1	0	0	0	0	0	0
109	37	180	0	1	0	0	0	0	0	0
110	0	180	1	0	0	0	0	0	0	0
110	1	180	1	0	0	0	0	0	0	0
110	2	180	1	0	0	0	0	0	0	0
110	3	180	1	0	0	0	0	0	0	0
110	4	180	1	0	0	0	0	0	0	0
110	5	180	1	0	0	0	0	0	0	0
110	6	180	1	0	0	0	0	0	0	0
110	7	180	1	0	0	0	0	0	0	0
110	8	180	1	0	0	0	0	0	0	0
110	9	180	1	0	0	0	0	0	0	0
110	10	180	1	0	0	0	0	0	0	0
110	11	180	1	0	0	0	0	0	0	0
110	12	180	1	0	0	0	0	0	0	0
110	13	180	1	0	0	0	0	0	0	0
110	14	180	1	0	0	0	0	0	0	0
110	15	180	1	0	0	0	0	0	0	0
110	16	180	1	0	0	0	0	0	0	0
110	17	180	1	0	0	0	0	0	0	0
110	18	180	1	0	0	0	0	0	0	0
110	19	180	0	1	0	0	0	1	0	0
110	20	180	0	1	0	0	0	0	0	0
110	21	180	0	1	0	0	0	0	0	0
110	22	180	0	0	1	0	0	0	1	0
110	23	180	0	0	1	0	0	0	0	0
110	24	180	0	0	1	0	0	0	0	0
110	25	180	0	0	1	0	0	0	0	0
110	26	180	0	0	1	0	0	0	0	0
110	27	180	0	0	1	0	0	0	0	0
110	28	180	0	0	1	0	0	0	0	0
110	29	180	0	0	1	0	0	0	0	0
110	30	180	0	0	1	0	0	0	0	0
110	31	180	0	0	1	0	0	0	0	0
110	32	180	0	0	1	0	0	0	0	0
110	33	180	0	0	1	0	0	0	0	0
110	34	180	0	0	1	0	0	0	0	0
110	35	180	0	0	1	0	0	0	0	0
110	36	180	0	0	1	0	0	0	0	0
110	37	180	0	0	1	0	0	0	0	0
111	0	180	1	0	0	0	0	0	0	0
111	1	180	0	1	0	0	0	1	0	0
111	2	180	0	1	0	0	0	0	0	0
111	3	180	0	1	0	0	0	0	0	0
111	4	180	0	0	0	1	0	0	0	1
111	5	180	0	0	0	1	0	0	0	0
111	6	180	0	0	0	1	0	0	0	0
111	7	180	0	0	0	1	0	0	0	0
111	8	180	0	0	0	1	0	0	0	0
111	9	180	0	0	0	1	0	0	0	0
111	10	180	0	0	0	1	0	0	0	0
111	11	180	0	0	0	1	0	0	0	0
111	12	180	0	0	0	1	0	0	0	0
111	13	180	0	0	0	1	0	0	0	0
111	14	180	0	0	0	1	0	0	0	0
111	15	180	0	0	0	1	0	0	0	0
111	16	180	0	0	0	1	0	0	0	0
111	17	180	0	0	0	1	0	0	0	0
111	18	180	0	0	0	1	0	0	0	0
111	19	180	0	0	0	1	0	0	0	0
111	20	180	0	0	0	1	0	0	0	0
111	21	180	0	0	0	1	0	0	0	0
111	22	180	0	0	0	1	0	0	0	0
111	23	180	0	0	0	1	0	0	0	0
111	24	180	0	0	0	1	0	0	0	0
111	25	180	0	0	0	1	0	0	0	0
111	26	180	0	0	0	1	0	0	0	0
111	27	180	0	0	0	1	0	0	0	0
111	28	180	0	0	0	1	0	0	0	0
111	29	180	0	0	0	1	0	0	0	0
111	30	180	0	0	0	1	0	0	0	0
111	31	180	0	0	0	1	0	0	0	0
111	32	180	0	0	0	1	0	0	0	0
111	33	180	0	0	0	1	0	0	0	0
111	34	180	0	0	0	1	0	0	0	0
111	35	180	0	0	0	1	0	0	0	0
111	36	180	0	0	0	1	0	0	0	0
111	37	180	0	0	0	1	0	0	0	0
112	0	180	1	0	0	0	0	0	0	0
112	1	180	1	0	0	0	0	0	0	0
112	2	180	1	0	0	0	0	0	0	0
112	3	180	1	0	0	0	0	0	0	0
112	4	180	1	0	0	0	0	0	0	0
112	5	180	1	0	0	0	0	0	0	0
112	6	180	1	0	0	0	0	0	0	0
112	7	180	1	0	0	0	0	0	0	0
112	8	180	1	0	0	0	0	0	0	0
112	9	180	1	0	0	0	0	0	0	0
112	10	180	1	0	0	0	0	0	0	0
112	11	180	0	1	0	0	0	1	0	0
112	12	180	0	1	0	0	0	0	0	0
112	13	180	0	1	0	0	0	0	0	0
112	14	180	0	1	0	0	0	0	0	0
112	15	180	0	1	0	0	0	0	0	0
112	16	180	0	1	0	0	0	0	0	0
112	17	179	1	1	0	0	1	0	0	0
112	18	179	1	1	0	0	0	0	0	0
112	19	178	2	1	0	0	1	0	0	0
112	20	178	2	1	0	0	0	0	0	0
112	21	176	3	2	0	0	2	1	0	0
112	22	176	2	3	0	0	0	1	0	0
112	23	175	3	2	1	0	1	0	1	0
112	24	175	2	3	1	0	0	1	0	0
112	25	175	1	3	1	1	0	1	0	1
112	26	175	1	3	1	1	0	0	0	0
112	27	175	1	3	1	1	0	0	0	0
112	28	174	2	3	1	1	1	0	0	0
112	29	174	1	4	1	1	0	1	0	0
112	30	174	0	5	1	1	0	1	0	0
112	31	171	3	5	1	1	3	0	0	0
112	32	171	3	5	1	1	0	0	0	0
112	33	168	6	5	1	1	3	0	0	0
112	34	167	6	6	1	1	1	1	0	0
112	35	165	8	6	1	1	2	0	0	0
112	36	164	9	6	1	1	1	0	0	0
112	37	163	8	8	1	1	1	2	0	0
113	0	180	1	0	0	0	0	0	0	0
113	1	180	1	0	0	0	0	0	0	0
113	2	180	1	0	0	0	0	0	0	0
113	3	180	1	0	0	0	0	0	0	0
113	4	180	1	0	0	0	0	0	0	0
113	5	180	1	0	0	0	0	0	0	0
113	6	180	1	0	0	0	0	0	0	0
113	7	180	1	0	0	0	0	0	0	0
113	8	180	1	0	0	0	0	0	0	0
113	9	180	0	1	0	0	0	1	0	0
113	10	180	0	1	0	0	0	0	0	0
113	11	179	1	1	0	0	1	0	0	0
113	12	179	1	1	0	0	0	0	0	0
113	13	179	1	1	0	0	0	0	0	0
113	14	179	1	1	0	0	0	0	0	0
113	15	179	1	1	0	0	0	0	0	0
113	16	178	2	1	0	0	1	0	0	0
113	17	178	2	1	0	0	0	0	0	0
113	18	178	1	2	0	0	0	1	0	0
113	19	178	1	2	0	0	0	0	0	0
113	20	177	2	1	1	0	1	0	1	0
113	21	176	2	2	1	0	1	1	0	0
113	22	176	2	2	1	0	0	0	0	0
113	23	176	2	2	1	0	0	0	0	0
113	24	176	2	2	1	0	0	0	0	0
113	25	176	1	3	1	0	0	1	0	0
113	26	175	2	3	1	0	1	0	0	0
113	27	175	2	3	1	0	0	0	0	0
113	28	174	2	4	1	0	1	1	0	0
113	29	172	4	4	1	0	2	0	0	0
113	30	171	5	4	1	0	1	0	0	0
113	31	170	5	5	1	0	1	1	0	0
113	32	169	6	4	2	0	1	0	1	0
113	33	168	7	4	2	0	1	0	0	0
113	34	166	9	4	2	0	2	0	0	0
113	35	166	7	6	2	0	0	2	0	0
113	36	165	8	5	3	0	1	0	1	0
113	37	165	5	8	3	0	0	3	0	0
114	0	180	1	0	0	0	0	0	0	0
114	1	180	1	0	0	0	0	0	0	0
114	2	180	1	0	0	0	0	0	0	0
114	3	180	1	0	0	0	0	0	0	0
114	4	180	1	0	0	0	0	0	0	0
114	5	180	1	0	0	0	0	0	0	0
114	6	180	1	0	0	0	0	0	0	0
114	7	180	0	1	0	0	0	1	0	0
114	8	180	0	1	0	0	0	0	0	0
114	9	179	1	1	0	0	1	0	0	0
114	10	179	1	1	0	0	0	0	0	0
114	11	179	1	0	1	0	0	0	1	0
114	12	179	1	0	1	0	0	0	0	0
114	13	179	1	0	1	0	0	0	0	0
114	14	179	1	0	1	0	0	0	0	0
114	15	179	1	0	1	0	0	0	0	0
114	16	179	1	0	1	0	0	0	0	0
114	17	179	1	0	1	0	0	0	0	0
114	18	179	1	0	1	0	0	0	0	0
114	19	179	1	0	1	0	0	0	0	0
114	20	179	1	0	1	0	0	0	0	0
114	21	179	1	0	1	0	0	0	0	0
114	22	179	1	0	1	0	0	0	0	0
114	23	179	0	1	1	0	0	1	0	0
114	24	179	0	1	1	0	0	0	0	0
114	25	179	0	1	1	0	0	0	0	0
114	26	178	1	1	1	0	1	0	0	0
114	27	178	1	1	1	0	0	0	0	0
114	28	178	1	1	1	0	0	0	0	0
114	29	176	3	0	2	0	2	0	1	0
114	30	176	3	0	2	0	0	0	0	0
114	31	176	3	0	2	0	0	0	0	0
114	32	176	3	0	2	0	0	0	0	0
114	33	176	2	1	2	0	0	1	0	0
114	34	175	3	1	2	0	1	0	0	0
114	35	175	2	2	2	0	0	1	0	0
114	36	175	2	1	2	1	0	0	0	1
114	37	175	2	1	2	1	0	0	0	0
115	0	180	1	0	0	0	0	0	0	0
115	1	180	1	0	0	0	0	0	0	0
115	2	180	1	0	0	0	0	0	0	0
115	3	180	1	0	0	0	0	0	0	0
115	4	180	0	1	0	0	0	1	0	0
115	5	179	1	1	0	0	1	0	0	0
115	6	179	1	1	0	0	0	0	0	0
115	7	179	1	1	0	0	0	0	0	0
115	8	179	1	1	0	0	0	0	0	0
115	9	179	1	1	0	0	0	0	0	0
115	10	179	1	1	0	0	0	0	0	0
115	11	178	1	2	0	0	1	1	0	0
115	12	176	3	2	0	0	2	0	0	0
115	13	176	2	3	0	0	0	1	0	0
115	14	176	2	3	0	0	0	0	0	0
115	15	174	2	5	0	0	2	2	0	0
115	16	174	2	5	0	0	0	0	0	0
115	17	174	2	4	0	1	0	0	0	1
115	18	174	2	4	0	1	0	0	0	0
115	19	172	4	4	0	1	2	0	0	0
115	20	171	4	5	0	1	1	1	0	0
115	21	170	5	5	0	1	1	0	0	0
115	22	170	5	4	1	1	0	0	1	0
115	23	169	6	3	2	1	1	0	1	0
115	24	169	5	3	2	2	0	1	0	1
115	25	168	6	3	2	2	1	0	0	0
115	26	167	7	3	2	2	1	0	0	0
115	27	167	7	3	2	2	0	0	0	0
115	28	165	9	1	3	3	2	0	1	1
115	29	165	8	2	3	3	0	1	0	0
115	30	165	7	3	3	3	0	1	0	0
115	31	165	6	4	3	3	0	1	0	0
115	32	164	6	3	4	4	1	1	1	1
115	33	164	6	2	5	4	0	0	1	0
115	34	164	6	2	5	4	0	0	0	0
115	35	163	6	3	5	4	1	1	0	0
115	36	162	6	4	5	4	1	1	0	0
115	37	162	6	4	5	4	0	0	0	0
116	0	180	1	0	0	0	0	0	0	0
116	1	180	1	0	0	0	0	0	0	0
116	2	180	1	0	0	0	0	0	0	0
116	3	180	1	0	0	0	0	0	0	0
116	4	180	1	0	0	0	0	0	0	0
116	5	180	1	0	0	0	0	0	0	0
116	6	180	1	0	0	0	0	0	0	0
116	7	180	1	0	0	0	0	0	0	0
116	8	180	1	0	0	0	0	0	0	0
116	9	180	1	0	0	0	0	0	0	0
116	10	180	1	0	0	0	0	0	0	0
116	11	180	1	0	0	0	0	0	0	0
116	12	180	1	0	0	0	0	0	0	0
116	13	180	1	0	0	0	0	0	0	0
116	14	180	1	0	0	0	0	0	0	0
116	15	180	1	0	0	0	0	0	0	0
116	16	180	1	0	0	0	0	0	0	0
116	17	180	1	0	0	0	0	0	0	0
116	18	180	1	0	0	0	0	0	0	0
116	19	180	1	0	0	0	0	0	0	0
116	20	180	1	0	0	0	0	0	0	0
116	21	180	1	0	0	0	0	0	0	0
116	22	180	1	0	0	0	0	0	0	0
116	23	180	1	0	0	0	0	0	0	0
116	24	180	1	0	0	0	0	0	0	0
116	25	180	1	0	0	0	0	0	0	0
116	26	180	1	0	0	0	0	0	0	0
116	27	180	1	0	0	0	0	0	0	0
116	28	180	1	0	0	0	0	0	0	0
116	29	180	1	0	0	0	0	0	0	0
116	30	180	1	0	0	0	0	0	0	0
116	31	180	1	0	0	0	0	0	0	0
116	32	180	1	0	0	0	0	0	0	0
116	33	180	1	0	0	0	0	0	0	0
116	34	180	1	0	0	0	0	0	0	0
116	35	180	1	0	0	0	0	0	0	0
116	36	180	1	0	0	0	0	0	0	0
116	37	180	1	0	0	0	0	0	0	0
117	0	180	1	0	0	0	0	0	0	0
117	1	180	1	0	0	0	0	0	0	0
117	2	180	1	0	0	0	0	0	0	0
117	3	180	1	0	0	0	0	0	0	0
117	4	180	1	0	0	0	0	0	0	0
117	5	180	1	0	0	0	0	0	0	0
117	6	180	1	0	0	0	0	0	0	0
117	7	180	0	1	0	0	0	1	0	0
117	8	180	0	1	0	0	0	0	0	0
117	9	180	0	1	0	0	0	0	0	0
117	10	180	0	1	0	0	0	0	0	0
117	11	180	0	0	0	1	0	0	0	1
117	12	180	0	0	0	1	0	0	0	0
117	13	180	0	0	0	1	0	0	0	0
117	14	180	0	0	0	1	0	0	0	0
117	15	180	0	0	0	1	0	0	0	0
117	16	180	0	0	0	1	0	0	0	0
117	17	180	0	0	0	1	0	0	0	0
117	18	180	0	0	0	1	0	0	0	0
117	19	180	0	0	0	1	0	0	0	0
117	20	180	0	0	0	1	0	0	0	0
117	21	180	0	0	0	1	0	0	0	0
117	22	180	0	0	0	1	0	0	0	0
117	23	180	0	0	0	1	0	0	0	0
117	24	180	0	0	0	1	0	0	0	0
117	25	180	0	0	0	1	0	0	0	0
117	26	180	0	0	0	1	0	0	0	0
117	27	180	0	0	0	1	0	0	0	0
117	28	180	0	0	0	1	0	0	0	0
117	29	180	0	0	0	1	0	0	0	0
117	30	180	0	0	0	1	0	0	0	0
117	31	180	0	0	0	1	0	0	0	0
117	32	180	0	0	0	1	0	0	0	0
117	33	180	0	0	0	1	0	0	0	0
117	34	180	0	0	0	1	0	0	0	0
117	35	180	0	0	0	1	0	0	0	0
117	36	180	0	0	0	1	0	0	0	0
117	37	180	0	0	0	1	0	0	0	0
118	0	180	1	0	0	0	0	0	0	0
118	1	180	1	0	0	0	0	0	0	0
118	2	180	1	0	0	0	0	0	0	0
118	3	180	1	0	0	0	0	0	0	0
118	4	180	1	0	0	0	0	0	0	0
118	5	180	1	0	0	0	0	0	0	0
118	6	180	1	0	0	0	0	0	0	0
118	7	180	1	0	0	0	0	0	0	0
118	8	180	1	0	0	0	0	0	0	0
118	9	180	0	1	0	0	0	1	0	0
118	10	179	1	1	0	0	1	0	0	0
118	11	179	1	1	0	0	0	0	0	0
118	12	178	2	1	0	0	1	0	0	0
118	13	178	2	1	0	0	0	0	0	0
118	14	176	4	1	0	0	2	0	0	0
118	15	175	4	2	0	0	1	1	0	0
118	16	175	4	2	0	0	0	0	0	0
118	17	172	6	2	0	1	3	1	0	1
118	18	172	5	3	0	1	0	1	0	0
118	19	172	4	4	0	1	0	1	0	0
118	20	171	5	4	0	1	1	0	0	0
118	21	168	8	4	0	1	3	0	0	0
118	22	167	9	4	0	1	1	0	0	0
118	23	167	8	5	0	1	0	1	0	0
118	24	165	9	6	0	1	2	1	0	0
118	25	165	8	7	0	1	0	1	0	0
118	26	163	9	8	0	1	2	1	0	0
118	27	161	10	9	0	1	2	1	0	0
118	28	157	14	9	0	1	4	0	0	0
118	29	151	19	9	1	1	6	1	1	0
118	30	148	21	10	1	1	3	1	0	0
118	31	147	22	10	1	1	1	0	0	0
118	32	143	23	13	1	1	4	3	0	0
118	33	143	20	16	1	1	0	3	0	0
118	34	139	21	18	2	1	4	3	1	0
118	35	137	21	19	2	2	2	2	0	1
118	36	134	21	19	4	3	3	3	2	1
118	37	132	21	20	5	3	2	2	1	0
119	0	180	1	0	0	0	0	0	0	0
119	1	180	1	0	0	0	0	0	0	0
119	2	180	1	0	0	0	0	0	0	0
119	3	180	1	0	0	0	0	0	0	0
119	4	180	1	0	0	0	0	0	0	0
119	5	180	1	0	0	0	0	0	0	0
119	6	180	0	1	0	0	0	1	0	0
119	7	179	1	1	0	0	1	0	0	0
119	8	179	0	1	0	1	0	1	0	1
119	9	179	0	1	0	1	0	0	0	0
119	10	179	0	1	0	1	0	0	0	0
119	11	179	0	1	0	1	0	0	0	0
119	12	179	0	1	0	1	0	0	0	0
119	13	179	0	1	0	1	0	0	0	0
119	14	179	0	1	0	1	0	0	0	0
119	15	178	1	1	0	1	1	0	0	0
119	16	178	1	1	0	1	0	0	0	0
119	17	178	1	1	0	1	0	0	0	0
119	18	178	1	1	0	1	0	0	0	0
119	19	178	1	1	0	1	0	0	0	0
119	20	178	1	1	0	1	0	0	0	0
119	21	178	0	1	1	1	0	1	1	0
119	22	178	0	1	1	1	0	0	0	0
119	23	178	0	1	1	1	0	0	0	0
119	24	178	0	1	1	1	0	0	0	0
119	25	178	0	1	1	1	0	0	0	0
119	26	178	0	1	1	1	0	0	0	0
119	27	178	0	1	1	1	0	0	0	0
119	28	178	0	1	1	1	0	0	0	0
119	29	178	0	1	1	1	0	0	0	0
119	30	177	1	0	1	2	1	0	0	1
119	31	177	1	0	1	2	0	0	0	0
119	32	177	0	1	1	2	0	1	0	0
119	33	177	0	1	1	2	0	0	0	0
119	34	177	0	1	1	2	0	0	0	0
119	35	177	0	1	1	2	0	0	0	0
119	36	177	0	1	1	2	0	0	0	0
119	37	177	0	1	1	2	0	0	0	0
120	0	180	1	0	0	0	0	0	0	0
120	1	180	1	0	0	0	0	0	0	0
120	2	180	0	1	0	0	0	1	0	0
120	3	179	1	1	0	0	1	0	0	0
120	4	179	1	1	0	0	0	0	0	0
120	5	179	1	1	0	0	0	0	0	0
120	6	178	2	1	0	0	1	0	0	0
120	7	178	2	1	0	0	0	0	0	0
120	8	177	3	1	0	0	1	0	0	0
120	9	177	2	2	0	0	0	1	0	0
120	10	176	2	3	0	0	1	1	0	0
120	11	176	2	2	1	0	0	0	1	0
120	12	174	4	2	1	0	2	0	0	0
120	13	173	5	2	1	0	1	0	0	0
120	14	173	4	2	1	1	0	1	0	1
120	15	173	3	3	1	1	0	1	0	0
120	16	173	3	2	2	1	0	0	1	0
120	17	173	2	3	2	1	0	1	0	0
120	18	173	2	3	2	1	0	0	0	0
120	19	173	1	3	2	2	0	1	0	1
120	20	173	0	3	2	3	0	1	0	1
120	21	173	0	3	2	3	0	0	0	0
120	22	171	2	3	2	3	2	0	0	0
120	23	171	1	3	2	4	0	1	0	1
120	24	170	2	3	2	4	1	0	0	0
120	25	170	2	3	2	4	0	0	0	0
120	26	169	3	3	2	4	1	0	0	0
120	27	169	3	3	2	4	0	0	0	0
120	28	169	3	3	2	4	0	0	0	0
120	29	168	4	3	2	4	1	0	0	0
120	30	168	2	4	2	5	0	2	0	1
120	31	168	2	3	2	6	0	0	0	1
120	32	167	3	3	2	6	1	0	0	0
120	33	164	6	3	2	6	3	0	0	0
120	34	163	7	3	2	6	1	0	0	0
120	35	162	8	3	2	6	1	0	0	0
120	36	161	7	5	2	6	1	2	0	0
120	37	160	8	5	2	6	1	0	0	0
121	0	180	1	0	0	0	0	0	0	0
121	1	180	1	0	0	0	0	0	0	0
121	2	180	1	0	0	0	0	0	0	0
121	3	180	1	0	0	0	0	0	0	0
121	4	180	1	0	0	0	0	0	0	0
121	5	180	1	0	0	0	0	0	0	0
121	6	180	1	0	0	0	0	0	0	0
121	7	180	1	0	0	0	0	0	0	0
121	8	180	1	0	0	0	0	0	0	0
121	9	180	1	0	0	0	0	0	0	0
121	10	180	1	0	0	0	0	0	0	0
121	11	180	0	1	0	0	0	1	0	0
121	12	180	0	1	0	0	0	0	0	0
121	13	180	0	1	0	0	0	0	0	0
121	14	179	1	1	0	0	1	0	0	0
121	15	179	1	1	0	0	0	0	0	0
121	16	178	2	1	0	0	1	0	0	0
121	17	178	2	0	0	1	0	0	0	1
121	18	178	2	0	0	1	0	0	0	0
121	19	178	2	0	0	1	0	0	0	0
121	20	178	2	0	0	1	0	0	0	0
121	21	178	1	1	0	1	0	1	0	0
121	22	178	1	1	0	1	0	0	0	0
121	23	178	1	1	0	1	0	0	0	0
121	24	178	1	1	0	1	0	0	0	0
121	25	178	1	1	0	1	0	0	0	0
